"row ID","event_id","home_team","away_team","weather","highlights","season_id","home_team_id","away_team_id","home_coach_id","away_coach_id","referee_id","venue_id","event_date","status","round_number","round_name","group_name","period","current_minute","home_score","away_score","home_score_ht","away_score_ht","penalty_shootout_home","penalty_shootout_away","extra_time_score_home","extra_time_score_away","head_to_head_total_matches","head_to_head_home_wins","head_to_head_draws","head_to_head_away_wins","head_to_head_home_goals","head_to_head_away_goals","head_to_head_avg_total_goals","head_to_head_home_win_rate","head_to_head_away_win_rate","received_at"
"Row41",8328,"France","Iraq","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 10.3,
  ""temperature_c"" : 34
}","[ {
  ""kind"" : ""full"",
  ""title"" : ""France 3 - 0 Iraq — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=ln6GEJiB798"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/ln6GEJiB798/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T01:36:20+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""France 3 - 0 Iraq — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=Mo7aY61WF9I"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/Mo7aY61WF9I/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T01:35:04+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""France 3 - 0 Iraq — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=A7TOyljELig"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/A7TOyljELig/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T01:34:26+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""France 3 - 0 Iraq — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=i9H4Id62pc0"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/i9H4Id62pc0/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T01:20:56+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""France 3 - 0 Iraq — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=g9jy0ztUETY"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/g9jy0ztUETY/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T01:06:42+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""France 3 - 0 Iraq — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=8fsUtku9ybo"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/8fsUtku9ybo/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T01:05:19+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""France 3 - 0 Iraq — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=Pe8vZdS-EBoca"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/Pe8vZdS-EBo/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T01:04:11+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""France 3 - 0 Iraq — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=TAKTTKNQp2Y"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/TAKTTKNQp2Y/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T01:02:26+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Iraq | Graham Arnold and Aymen Hussein"",
  ""url"" : ""https://www.youtube.com/watch?v=LelNYxBT5zs"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/LelNYxBT5zs/hqdefault.jpg"",
  ""published_at"" : ""2026-06-21T23:40:46+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — France | Didier Deschamps"",
  ""url"" : ""https://www.youtube.com/watch?v=csaCmM2jnu0"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/csaCmM2jnu0/hqdefault.jpg"",
  ""published_at"" : ""2026-06-21T23:38:23+00:00""
} ]",188,485,933,32,582,1769,1185,"2026-06-22T21:00:00+00:00","finished",2,"","Group I","HT",92,3,0,1,0,,,,,1,1,0,0,3,0,3,1,0,"2026-06-23T05:13:19.999Z"
"Row42",8329,"Norway","Senegal","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 12.9,
  ""temperature_c"" : 28
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Norway | Ståle Solbakken"",
  ""url"" : ""https://www.youtube.com/watch?v=hSjRgdmAUnU"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/hSjRgdmAUnU/hqdefault.jpg"",
  ""published_at"" : ""2026-06-22T01:30:54+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Senegal | Pape Thiaw & Mory Diaw"",
  ""url"" : ""https://www.youtube.com/watch?v=3cW0mKJJprE"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/3cW0mKJJprE/hqdefault.jpg"",
  ""published_at"" : ""2026-06-21T20:37:06+00:00""
} ]",188,488,486,77,112,1932,1182,"2026-06-23T00:00:00+00:00","finished",2,"","Group I","FT",90,3,2,2,0,,,,,1,1,0,0,3,2,5,1,0,"2026-06-23T08:13:21.695Z"
"Row43",8330,"Jordan","Algeria","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 14.9,
  ""temperature_c"" : 20
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Algeria | Vladimir Petkovic"",
  ""url"" : ""https://www.youtube.com/watch?v=UAe71x1fybY"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/UAe71x1fybY/hqdefault.jpg"",
  ""published_at"" : ""2026-06-22T08:50:30+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Jordan | Jamal Sellami & Yazan Alarab"",
  ""url"" : ""https://www.youtube.com/watch?v=_8C-4rFx1ug"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/_8C-4rFx1ug/hqdefault.jpg"",
  ""published_at"" : ""2026-06-21T23:33:30+00:00""
} ]",188,484,490,85,97,2386,1181,"2026-06-23T03:00:00+00:00","finished",2,"","Group J","FT",90,1,2,1,0,,,,,,,,,,,,,,"2026-06-23T11:13:20.295Z"
"Row44",8331,"Portugal","Uzbekistan","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 6.6,
  ""temperature_c"" : 34
}","[ {
  ""kind"" : ""full"",
  ""title"" : ""Portugal 5 - 0 Uzbekistan — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=F_h8fTNAxRE"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/F_h8fTNAxRE/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T19:03:18+00:00""
}, {
  ""kind"" : ""full"",
  ""title"" : ""Portugal 5 - 0 Uzbekistan — Full Highlights"",
  ""url"" : ""https://www.youtube.com/watch?v=aJva_fZEpRc"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/aJva_fZEpRc/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T19:02:38+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Uzbekistan | Fabio Cannavaro & Eldor Shomurodov"",
  ""url"" : ""https://youtu.be/NPILUm-eB7Q?si=O-WCwsGN4Az8wWEe"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/NPILUm-eB7Q/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T11:09:48+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Portugal | Roberto Martínez"",
  ""url"" : ""https://www.youtube.com/watch?v=CtaAIAbALsU"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/CtaAIAbALsU/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T01:37:02+00:00""
} ]",188,491,497,123,575,2477,1183,"2026-06-23T17:00:00+00:00","finished",2,"","Group K","FT",90,5,0,3,0,,,,,,,,,,,,,,"2026-06-24T01:13:20.303Z"
"Row45",8332,"England","Ghana","{
  ""code"" : 3,
  ""description"" : ""rain"",
  ""wind_speed"" : 10.7,
  ""temperature_c"" : 23
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — England | Thomas Tuchel & Declan Rice"",
  ""url"" : ""https://www.youtube.com/watch?v=rsZxX3eOJCc"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/rsZxX3eOJCc/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T01:19:57+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Ghana | Carlos Queiroz"",
  ""url"" : ""https://www.youtube.com/watch?v=NbnoTSkC3vs"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/NbnoTSkC3vs/hqdefault.jpg"",
  ""published_at"" : ""2026-06-22T19:07:08+00:00""
} ]",188,493,495,108,838,2634,273,"2026-06-23T20:00:00+00:00","finished",2,"","Group L","FT",96,0,0,0,0,,,,,1,0,1,0,0,0,0,0,0,"2026-06-24T04:10:19.651Z"
"Row46",8333,"Panama","Croatia","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 4.7,
  ""temperature_c"" : 20
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Croatia | Zlatko Dalić And Mateo Kovačić"",
  ""url"" : ""https://www.youtube.com/watch?v=r-esg8jOgKA"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/r-esg8jOgKA/hqdefault.jpg"",
  ""published_at"" : ""2026-06-22T23:43:10+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Panama | Thomas Christiansen"",
  ""url"" : ""https://www.youtube.com/watch?v=0JdUW6c43mk"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/0JdUW6c43mk/hqdefault.jpg"",
  ""published_at"" : ""2026-06-22T19:34:50+00:00""
} ]",188,496,494,88,126,2479,275,"2026-06-23T23:00:00+00:00","finished",2,"","Group L","FT",95,0,1,0,0,,,,,1,0,0,1,0,1,1,0,1,"2026-06-24T07:10:19.452Z"
"Row47",8334,"Colombia","DR Congo","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 8.7,
  ""temperature_c"" : 21
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Congo DR | Sébastien Desabre & Aaron Tshibola"",
  ""url"" : ""https://youtu.be/0bp2fCnLOMU?si=ZOQgkAe_aJNMFLzl"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/0bp2fCnLOMU/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T11:10:49+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Colombia | Néstor Lorenzo"",
  ""url"" : ""https://www.youtube.com/watch?v=tFk76_ZzPlk"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/tFk76_ZzPlk/hqdefault.jpg"",
  ""published_at"" : ""2026-06-22T23:42:01+00:00""
} ]",188,498,648,31,583,2345,307,"2026-06-24T02:00:00+00:00","finished",2,"","Group K","FT",90,1,0,0,0,,,,,,,,,,,,,,"2026-06-24T10:10:19.540Z"
"Row48",8336,"Bosnia & Herzegovina","Qatar","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 10.6,
  ""temperature_c"" : 12
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Bosnia and Herzegovina | Sergej Barbarez & Ivan Šunjić"",
  ""url"" : ""https://www.youtube.com/watch?v=qXwkXM5_4y4"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/qXwkXM5_4y4/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T07:55:31+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Qatar | Julen Lopetegui and Ahmed Alaaeldin"",
  ""url"" : ""https://www.youtube.com/watch?v=slFdu2wpGIg"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/slFdu2wpGIg/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T00:56:37+00:00""
} ]",188,931,461,580,570,2118,290,"2026-06-24T19:00:00+00:00","finished",3,"","Group B","FT",96,3,1,1,2,,,,,1,1,0,0,3,1,4,1,0,"2026-06-25T03:10:21.929Z"
"Row49",8335,"Switzerland","Canada","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 9.4,
  ""temperature_c"" : 11
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Canada | Jesse Marsch and Jonathan David"",
  ""url"" : ""https://www.youtube.com/watch?v=Y8q8hzNdrFc"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/Y8q8hzNdrFc/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T00:58:54+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Switzerland | Murat Yakin & Manuel Akanji"",
  ""url"" : ""https://www.youtube.com/watch?v=2pE8QJC2GFw"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/2pE8QJC2GFw/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T00:57:51+00:00""
} ]",188,462,455,78,130,2045,266,"2026-06-24T19:00:00+00:00","finished",3,"","Group B","FT",96,2,1,1,0,,,,,1,1,0,0,2,1,3,1,0,"2026-06-25T03:10:28.688Z"
"Row50",8338,"Scotland","Brazil","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 13,
  ""temperature_c"" : 33
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Brazil | Carlo Ancelotti"",
  ""url"" : ""https://www.youtube.com/watch?v=GL3Cy_f7tBQ"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/GL3Cy_f7tBQ/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T08:37:25+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Scotland | Steve Clarke"",
  ""url"" : ""https://www.youtube.com/watch?v=UN1WLTGvYuI"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/UN1WLTGvYuI/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T19:54:16+00:00""
} ]",188,466,463,95,127,2168,1186,"2026-06-24T22:00:00+00:00","finished",3,"","Group C","FT",96,0,3,0,2,,,,,1,0,0,1,0,3,3,0,1,"2026-06-25T06:10:21.939Z"
"Row51",8337,"Morocco","Haiti","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 18.6,
  ""temperature_c"" : 31
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Morocco | Mohamed Ouahbi & Munir El Kajoui"",
  ""url"" : ""https://www.youtube.com/watch?v=tiu-VB5ZflA"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/tiu-VB5ZflA/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T01:00:23+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Haiti | Sébastien Migné"",
  ""url"" : ""https://www.youtube.com/watch?v=EZykAkkFItc"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/EZykAkkFItc/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T00:59:56+00:00""
} ]",188,464,465,89,83,2251,265,"2026-06-24T22:00:00+00:00","finished",3,"","Group C","FT",95,4,2,3,1,,,,,1,1,0,0,4,2,6,1,0,"2026-06-25T06:10:25.237Z"
"Row52",8339,"South Africa","South Korea","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 10.6,
  ""temperature_c"" : 26
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — South Korea | Hong Myungbo and Kim Minjae"",
  ""url"" : ""https://www.youtube.com/watch?v=G4nnTbZBjb0"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/G4nnTbZBjb0/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T00:59:25+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — South Africa | Hugo Broos & Sphephelo Sithole"",
  ""url"" : ""https://www.youtube.com/watch?v=F65wq0sO3vo"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/F65wq0sO3vo/hqdefault.jpg"",
  ""published_at"" : ""2026-06-23T19:07:25+00:00""
} ]",188,452,453,87,105,2401,304,"2026-06-25T01:00:00+00:00","finished",3,"","Group A","FT",90,1,0,0,0,,,,,,,,,,,,,,"2026-06-25T09:10:20.089Z"
"Row53",8340,"Czechia","Mexico","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 5,
  ""temperature_c"" : 19
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Czechia | Miroslav Koubek & Ladislav Krejčí"",
  ""url"" : ""https://www.youtube.com/watch?v=7uKQmyXzAjc"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/7uKQmyXzAjc/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T00:58:26+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Mexico | Javier Aguirre"",
  ""url"" : ""https://www.youtube.com/watch?v=3fjJae_BhZ0"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/3fjJae_BhZ0/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T00:57:17+00:00""
} ]",188,930,451,579,128,2107,295,"2026-06-25T01:00:00+00:00","finished",3,"","Group A","FT",90,0,3,0,0,,,,,,,,,,,,,,"2026-06-25T09:10:28.670Z"
"Row54",8341,"Curaçao","Côte d'Ivoire","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 24.1,
  ""temperature_c"" : 32
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Cote d'Ivoire | Emerse Faé"",
  ""url"" : ""https://www.youtube.com/watch?v=VHKml6DJ858"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/VHKml6DJ858/hqdefault.jpg"",
  ""published_at"" : ""2026-06-25T00:20:53+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Curacao | Dick Advocaat And Tahith Chong"",
  ""url"" : ""https://www.youtube.com/watch?v=6oFVQy0qRRY"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/6oFVQy0qRRY/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T23:35:25+00:00""
} ]",188,468,471,1562,96,2039,1185,"2026-06-25T20:00:00+00:00","finished",3,"","Group E","FT",96,0,2,0,1,,,,,1,0,0,1,0,2,2,0,1,"2026-06-26T04:10:20.891Z"
"Row55",8342,"Ecuador","Germany","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 9.9,
  ""temperature_c"" : 28
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Germany | Julian Nagelsmann & Deniz Undav"",
  ""url"" : ""https://www.youtube.com/watch?v=vGMOOIu5wzk"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/vGMOOIu5wzk/hqdefault.jpg"",
  ""published_at"" : ""2026-06-25T01:58:37+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Ecuador | Sebastián Beccacece & Moises Caicedo"",
  ""url"" : ""https://www.youtube.com/watch?v=h8nsOT5MuxU"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/h8nsOT5MuxU/hqdefault.jpg"",
  ""published_at"" : ""2026-06-25T00:52:19+00:00""
} ]",188,472,467,103,51,1837,1182,"2026-06-25T20:00:00+00:00","finished",3,"","Group E","FT",97,2,1,1,1,,,,,1,1,0,0,2,1,3,1,0,"2026-06-26T04:10:26.977Z"
"Row56",8344,"Tunisia","Netherlands","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 10.1,
  ""temperature_c"" : 25
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Netherlands | Ronald Koeman & Ryan Gravenberch"",
  ""url"" : ""https://www.youtube.com/watch?v=qzyCTjxxZRA"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/qzyCTjxxZRA/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T22:41:15+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Tunisia | Hervé Renard & Aymen Dahmen"",
  ""url"" : ""https://www.youtube.com/watch?v=BD0U2iCTCu4"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/BD0U2iCTCu4/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T20:48:47+00:00""
} ]",188,474,469,71,102,2261,1187,"2026-06-25T23:00:00+00:00","finished",3,"","Group F","FT",95,1,3,1,1,,,,,1,0,0,1,1,3,4,0,1,"2026-06-26T07:10:22.914Z"
"Row57",8343,"Japan","Sweden","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 11.9,
  ""temperature_c"" : 36
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Sweden | Graham Potter"",
  ""url"" : ""https://www.youtube.com/watch?v=HKJQwM0XCGc"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/HKJQwM0XCGc/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T22:40:45+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Japan | Hajime Moriyasu"",
  ""url"" : ""https://www.youtube.com/watch?v=J1MX7UdZQfw"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/J1MX7UdZQfw/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T20:39:50+00:00""
} ]",188,470,731,109,574,2462,1184,"2026-06-25T23:00:00+00:00","finished",3,"","Group F","FT",97,1,1,0,0,,,,,1,0,1,0,1,1,2,0,0,"2026-06-26T07:10:25.578Z"
"Row58",8345,"Paraguay","Australia","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 14.3,
  ""temperature_c"" : 29
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Paraguay | Gustavo Alfaro & Andres Cubas"",
  ""url"" : ""https://www.youtube.com/watch?v=vwMeblfw3Es"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/vwMeblfw3Es/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T23:43:13+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Australia | Tony Popovic & Alessandro Circati"",
  ""url"" : ""https://www.youtube.com/watch?v=rPmfQmT3u1s"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/rPmfQmT3u1s/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T20:23:26+00:00""
} ]",188,458,459,90,571,2134,1181,"2026-06-26T02:00:00+00:00","finished",3,"","Group D","FT",90,0,0,0,0,,,,,,,,,,,,,,"2026-06-26T10:10:21.564Z"
"Row59",8346,"Türkiye","USA","{
  ""code"" : 1,
  ""description"" : ""clear"",
  ""wind_speed"" : 18.1,
  ""temperature_c"" : 24
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — USA | Mauricio Pochettino"",
  ""url"" : ""https://www.youtube.com/watch?v=aPCt_Su2z6E"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/aPCt_Su2z6E/hqdefault.jpg"",
  ""published_at"" : ""2026-06-25T00:22:03+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Türkiye | Vincenzo Montella & Kenan Yildiz"",
  ""url"" : ""https://www.youtube.com/watch?v=3k1FuO9B844"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/3k1FuO9B844/hqdefault.jpg"",
  ""published_at"" : ""2026-06-25T00:07:59+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Top spot secured! — USMNT vs. Türkiye preview & predictions"",
  ""url"" : ""https://youtu.be/d259K2wsFl4?t=626"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/d259K2wsFl4/hqdefault.jpg"",
  ""published_at"" : ""2026-06-24T06:56:07+00:00""
} ]",188,932,457,581,122,2481,1180,"2026-06-26T02:00:00+00:00","finished",3,"","Group D","FT",90,3,2,2,2,,,,,,,,,,,,,,"2026-06-26T10:10:30.743Z"
"Row60",8347,"Norway","France","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 15.1,
  ""temperature_c"" : 19
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Norway | Ståle Solbakken"",
  ""url"" : ""https://www.youtube.com/watch?v=Zb8JxCd_Lx4"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/Zb8JxCd_Lx4/hqdefault.jpg"",
  ""published_at"" : ""2026-06-26T02:07:43+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — France | Guy Stephan"",
  ""url"" : ""https://www.youtube.com/watch?v=geZ-SQ8YBYw"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/geZ-SQ8YBYw/hqdefault.jpg"",
  ""published_at"" : ""2026-06-25T20:36:05+00:00""
} ]",188,488,485,77,32,1756,273,"2026-06-26T19:00:00+00:00","finished",3,"","Group I","FT",95,1,4,1,3,,,,,1,0,0,1,1,4,5,0,1,"2026-06-27T03:10:28.002Z"
"Row61",8348,"Senegal","Iraq","{
  ""code"" : 2,
  ""description"" : ""cloudy"",
  ""wind_speed"" : 5.2,
  ""temperature_c"" : 22
}","[ {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Iraq | Graham Arnold"",
  ""url"" : ""https://youtu.be/_on2BDbrFfE"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/_on2BDbrFfE/hqdefault.jpg"",
  ""published_at"" : ""2026-06-25T21:21:52+00:00""
}, {
  ""kind"" : ""clip"",
  ""title"" : ""Press Conference — Senegal | Pape Thiaw & Ismail Jakobs"",
  ""url"" : ""https://www.youtube.com/watch?v=mQqlMjZy-9U"",
  ""thumbnail"" : ""https://i.ytimg.com/vi/mQqlMjZy-9U/hqdefault.jpg"",
  ""published_at"" : ""2026-06-25T20:11:33+00:00""
} ]",188,486,933,112,582,1757,275,"2026-06-26T19:00:00+00:00","finished",3,"","Group I","FT",96,5,0,1,0,,,,,1,1,0,0,5,0,5,1,0,"2026-06-27T03:10:34.140Z"
