"row ID","event_id","minute","xg_home","xg_away","cum_home","cum_away","received_at"
"Row32_5",8321,21,0.027,0,0.194,0.094,"2026-06-21T04:00:33.780Z"
"Row32_6",8321,30,0,0.611,0.194,0.705,"2026-06-21T04:00:33.780Z"
"Row32_7",8321,38,0,0.049,0.194,0.754,"2026-06-21T04:00:33.780Z"
"Row32_8",8321,41,0.063,0,0.257,0.754,"2026-06-21T04:00:33.780Z"
"Row32_9",8321,42,0.017,0,0.274,0.754,"2026-06-21T04:00:33.780Z"
"Row32_10",8321,45,0.332,0,0.606,0.754,"2026-06-21T04:00:33.780Z"
"Row32_11",8321,46,0,0.019,0.606,0.773,"2026-06-21T04:00:33.780Z"
"Row32_12",8321,50,0,0.155,0.606,0.928,"2026-06-21T04:00:33.780Z"
"Row32_13",8321,51,0,0.202,0.606,1.13,"2026-06-21T04:00:33.780Z"
"Row32_14",8321,56,0,0.07,0.606,1.2,"2026-06-21T04:00:33.780Z"
"Row32_15",8321,57,0.016,0,0.622,1.2,"2026-06-21T04:00:33.780Z"
"Row32_16",8321,61,0.028,0,0.65,1.2,"2026-06-21T04:00:33.780Z"
"Row32_17",8321,63,0.074,0,0.725,1.2,"2026-06-21T04:00:33.780Z"
"Row32_18",8321,68,0.563,0,1.287,1.2,"2026-06-21T04:00:33.780Z"
"Row32_19",8321,84,0,0.025,1.287,1.225,"2026-06-21T04:00:33.780Z"
"Row32_20",8321,86,0.019,0,1.306,1.225,"2026-06-21T04:00:33.780Z"
"Row32_21",8321,89,0.088,0,1.394,1.225,"2026-06-21T04:00:33.780Z"
"Row32_22",8321,90,0.432,0,1.826,1.225,"2026-06-21T04:00:33.780Z"
"Row33_1",8322,3,0.487,0,0.487,0,"2026-06-21T08:00:33.889Z"
"Row33_2",8322,8,0,0.051,0.487,0.051,"2026-06-21T08:00:33.889Z"
"Row33_3",8322,12,0.033,0,0.52,0.051,"2026-06-21T08:00:33.889Z"
"Row33_4",8322,14,0.052,0,0.572,0.051,"2026-06-21T08:00:33.889Z"
"Row33_5",8322,16,0.024,0,0.597,0.051,"2026-06-21T08:00:33.889Z"
"Row33_6",8322,18,0,0.024,0.597,0.075,"2026-06-21T08:00:33.889Z"
"Row33_7",8322,20,0.322,0,0.919,0.075,"2026-06-21T08:00:33.889Z"
"Row33_8",8322,22,0.039,0,0.958,0.075,"2026-06-21T08:00:33.889Z"
"Row33_9",8322,28,0.068,0,1.026,0.075,"2026-06-21T08:00:33.889Z"
"Row33_10",8322,30,0,0.021,1.026,0.097,"2026-06-21T08:00:33.889Z"
"Row33_11",8322,33,0,0.087,1.026,0.183,"2026-06-21T08:00:33.889Z"
"Row33_12",8322,42,0.073,0,1.099,0.183,"2026-06-21T08:00:33.889Z"
"Row33_13",8322,45,0,0.017,1.099,0.2,"2026-06-21T08:00:33.889Z"
"Row33_14",8322,50,0.037,0,1.136,0.2,"2026-06-21T08:00:33.889Z"
"Row33_15",8322,54,0.01,0,1.146,0.2,"2026-06-21T08:00:33.889Z"
"Row33_16",8322,57,0,0.048,1.146,0.249,"2026-06-21T08:00:33.889Z"
"Row33_17",8322,59,0.332,0,1.478,0.249,"2026-06-21T08:00:33.889Z"
"Row33_18",8322,60,0,0.199,1.478,0.448,"2026-06-21T08:00:33.889Z"
"Row33_19",8322,61,0.05,0,1.528,0.448,"2026-06-21T08:00:33.889Z"
"Row33_20",8322,62,0.018,0,1.547,0.448,"2026-06-21T08:00:33.889Z"
"Row33_21",8322,64,0.067,0,1.613,0.448,"2026-06-21T08:00:33.889Z"
"Row33_22",8322,65,0.183,0,1.796,0.448,"2026-06-21T08:00:33.889Z"
"Row33_23",8322,66,0.74,0,2.536,0.448,"2026-06-21T08:00:33.889Z"
"Row33_24",8322,67,0.043,0,2.579,0.448,"2026-06-21T08:00:33.889Z"
"Row33_25",8322,72,0.017,0,2.595,0.448,"2026-06-21T08:00:33.889Z"
"Row33_26",8322,73,0.09,0,2.686,0.448,"2026-06-21T08:00:33.889Z"
"Row33_27",8322,74,0.267,0.037,2.953,0.485,"2026-06-21T08:00:33.889Z"
"Row33_28",8322,77,0.028,0,2.981,0.485,"2026-06-21T08:00:33.889Z"
"Row33_29",8322,80,0.036,0,3.017,0.485,"2026-06-21T08:00:33.889Z"
"Row33_30",8322,84,0.122,0,3.139,0.485,"2026-06-21T08:00:33.889Z"
"Row34_1",8319,3,0.014,0,0.014,0,"2026-06-21T12:00:33.999Z"
"Row34_2",8319,4,0,0.838,0.014,0.838,"2026-06-21T12:00:33.999Z"
"Row34_3",8319,6,0,0.111,0.014,0.949,"2026-06-21T12:00:33.999Z"
"Row34_4",8319,10,0,0.179,0.014,1.127,"2026-06-21T12:00:33.999Z"
"Row34_5",8319,31,0,0.029,0.014,1.157,"2026-06-21T12:00:33.999Z"
"Row34_6",8319,48,0,0.027,0.014,1.184,"2026-06-21T12:00:33.999Z"
"Row34_7",8319,63,0,0.021,0.014,1.204,"2026-06-21T12:00:33.999Z"
"Row34_8",8319,66,0,0.015,0.014,1.22,"2026-06-21T12:00:33.999Z"
"Row34_9",8319,69,0,0.59,0.014,1.81,"2026-06-21T12:00:33.999Z"
"Row34_10",8319,75,0.031,0,0.046,1.81,"2026-06-21T12:00:33.999Z"
"Row34_11",8319,83,0,0.216,0.046,2.026,"2026-06-21T12:00:33.999Z"
"Row34_12",8319,85,0,0.046,0.046,2.072,"2026-06-21T12:00:33.999Z"
"Row35_1",8323,2,0.032,0,0.032,0,"2026-06-22T00:00:34.226Z"
"Row35_2",8323,4,0.021,0,0.053,0,"2026-06-22T00:00:34.226Z"
"Row35_3",8323,8,0.015,0,0.068,0,"2026-06-22T00:00:34.226Z"
"Row35_4",8323,10,0.624,0,0.692,0,"2026-06-22T00:00:34.226Z"
"Row35_5",8323,13,0.083,0,0.774,0,"2026-06-22T00:00:34.226Z"
"Row35_6",8323,15,0.018,0,0.792,0,"2026-06-22T00:00:34.226Z"
"Row35_7",8323,17,0.024,0,0.816,0,"2026-06-22T00:00:34.226Z"
"Row35_8",8323,21,0.226,0,1.043,0,"2026-06-22T00:00:34.226Z"
"Row35_9",8323,24,0.558,0,1.601,0,"2026-06-22T00:00:34.226Z"
"Row35_10",8323,30,0.039,0,1.641,0,"2026-06-22T00:00:34.226Z"
"Row35_11",8323,35,0,0.082,1.641,0.082,"2026-06-22T00:00:34.226Z"
"Row35_12",8323,36,0.076,0,1.717,0.082,"2026-06-22T00:00:34.226Z"
"Row35_13",8323,37,0.022,0,1.739,0.082,"2026-06-22T00:00:34.226Z"
"Row35_14",8323,42,0.069,0,1.808,0.082,"2026-06-22T00:00:34.226Z"
"Row35_15",8323,45,0.039,0.029,1.847,0.111,"2026-06-22T00:00:34.226Z"
"Row35_16",8323,49,0.238,0,2.085,0.111,"2026-06-22T00:00:34.226Z"
"Row35_17",8323,53,0.296,0,2.381,0.111,"2026-06-22T00:00:34.226Z"
"Row35_18",8323,65,0.441,0,2.822,0.111,"2026-06-22T00:00:34.226Z"
"Row35_19",8323,81,0,0.024,2.822,0.135,"2026-06-22T00:00:34.226Z"
"Row35_20",8323,90,0.048,0,2.87,0.135,"2026-06-22T00:00:34.226Z"
"Row36_1",8324,8,0.033,0,0.033,0,"2026-06-22T03:00:34.629Z"
"Row36_2",8324,9,0.238,0,0.271,0,"2026-06-22T03:00:34.629Z"
"Row36_3",8324,10,0.028,0,0.299,0,"2026-06-22T03:00:34.629Z"
"Row36_4",8324,14,0,0.163,0.299,0.163,"2026-06-22T03:00:34.629Z"
"Row36_5",8324,15,0,0.097,0.299,0.26,"2026-06-22T03:00:34.629Z"
"Row36_6",8324,19,0.056,0,0.355,0.26,"2026-06-22T03:00:34.629Z"
"Row36_7",8324,22,0.035,0,0.39,0.26,"2026-06-22T03:00:34.629Z"
"Row36_8",8324,23,0.053,0,0.443,0.26,"2026-06-22T03:00:34.629Z"
"Row36_9",8324,42,0.225,0,0.667,0.26,"2026-06-22T03:00:34.629Z"
"Row36_10",8324,44,0.217,0,0.884,0.26,"2026-06-22T03:00:34.629Z"
"Row36_11",8324,45,0.028,0,0.912,0.26,"2026-06-22T03:00:34.629Z"
"Row36_12",8324,46,0.029,0.053,0.941,0.313,"2026-06-22T03:00:34.629Z"
"Row36_13",8324,50,0.028,0,0.969,0.313,"2026-06-22T03:00:34.629Z"
"Row36_14",8324,51,0.063,0,1.031,0.313,"2026-06-22T03:00:34.629Z"
"Row36_15",8324,53,0,0.153,1.031,0.466,"2026-06-22T03:00:34.629Z"
"Row36_16",8324,59,0.345,0,1.376,0.466,"2026-06-22T03:00:34.629Z"
"Row36_17",8324,62,0.069,0,1.446,0.466,"2026-06-22T03:00:34.629Z"
"Row36_18",8324,65,0,0.023,1.446,0.488,"2026-06-22T03:00:34.629Z"
"Row36_19",8324,81,0,0.042,1.446,0.531,"2026-06-22T03:00:34.629Z"
"Row36_20",8324,84,0.1,0,1.545,0.531,"2026-06-22T03:00:34.629Z"
"Row36_21",8324,86,0.136,0,1.681,0.531,"2026-06-22T03:00:34.629Z"
"Row36_22",8324,88,0,0.096,1.681,0.627,"2026-06-22T03:00:34.629Z"
"Row36_23",8324,90,0.139,0,1.82,0.627,"2026-06-22T03:00:34.629Z"
"Row37_1",8325,7,0.059,0,0.059,0,"2026-06-22T06:00:34.450Z"
"Row37_2",8325,14,0.246,0,0.305,0,"2026-06-22T06:00:34.450Z"
"Row37_3",8325,21,0,0.039,0.305,0.039,"2026-06-22T06:00:34.450Z"
"Row37_4",8325,24,0.046,0,0.351,0.039,"2026-06-22T06:00:34.450Z"
"Row37_5",8325,28,0.029,0,0.38,0.039,"2026-06-22T06:00:34.450Z"
"Row37_6",8325,33,0.025,0,0.405,0.039,"2026-06-22T06:00:34.450Z"
"Row37_7",8325,34,0.016,0,0.422,0.039,"2026-06-22T06:00:34.450Z"
"Row37_8",8325,40,0.036,0,0.458,0.039,"2026-06-22T06:00:34.450Z"
"Row37_9",8325,42,0.021,0,0.478,0.039,"2026-06-22T06:00:34.450Z"
"Row37_10",8325,43,0,0.012,0.478,0.051,"2026-06-22T06:00:34.450Z"
"Row37_11",8325,44,0.89,0,1.368,0.051,"2026-06-22T06:00:34.450Z"
"Row37_12",8325,45,0.558,0,1.926,0.051,"2026-06-22T06:00:34.450Z"
"Row37_13",8325,52,0,0.008,1.926,0.059,"2026-06-22T06:00:34.450Z"
"Row37_14",8325,59,0,0.032,1.926,0.091,"2026-06-22T06:00:34.450Z"
"Row37_15",8325,61,0,0.403,1.926,0.494,"2026-06-22T06:00:34.450Z"
"Row37_16",8325,63,0,0.058,1.926,0.551,"2026-06-22T06:00:34.450Z"
"Row37_17",8325,67,0.03,0,1.956,0.551,"2026-06-22T06:00:34.450Z"
"Row37_18",8325,76,0,0.113,1.956,0.664,"2026-06-22T06:00:34.450Z"
"Row37_19",8325,79,0.015,0,1.971,0.664,"2026-06-22T06:00:34.450Z"
"Row37_20",8325,86,0.143,0,2.114,0.664,"2026-06-22T06:00:34.450Z"
"Row37_21",8325,90,0.23,0.194,2.344,0.859,"2026-06-22T06:00:34.450Z"
"Row38_1",8326,6,0,0.04,0,0.04,"2026-06-22T09:00:34.504Z"
"Row38_2",8326,7,0.043,0,0.043,0.04,"2026-06-22T09:00:34.504Z"
"Row38_3",8326,14,0.041,0,0.084,0.04,"2026-06-22T09:00:34.504Z"
"Row38_4",8326,15,0.123,0,0.207,0.04,"2026-06-22T09:00:34.504Z"
"Row38_5",8326,19,0.058,0,0.265,0.04,"2026-06-22T09:00:34.504Z"
"Row38_6",8326,20,0,0.025,0.265,0.065,"2026-06-22T09:00:34.504Z"
"Row38_7",8326,21,0,0.072,0.265,0.137,"2026-06-22T09:00:34.504Z"
"Row38_8",8326,26,0.019,0,0.284,0.137,"2026-06-22T09:00:34.504Z"
"Row38_9",8326,27,0.04,0.038,0.324,0.175,"2026-06-22T09:00:34.504Z"
"Row38_10",8326,35,0,0.074,0.324,0.249,"2026-06-22T09:00:34.504Z"
"Row38_11",8326,45,0,0.385,0.324,0.633,"2026-06-22T09:00:34.504Z"
"Row38_12",8326,46,0,0.199,0.324,0.832,"2026-06-22T09:00:34.504Z"
"Row38_13",8326,47,0,0.018,0.324,0.85,"2026-06-22T09:00:34.504Z"
"Row38_14",8326,49,0,0.034,0.324,0.884,"2026-06-22T09:00:34.504Z"
"Row38_15",8326,50,0,0.066,0.324,0.949,"2026-06-22T09:00:34.504Z"
"Row38_16",8326,52,0.274,0,0.598,0.949,"2026-06-22T09:00:34.504Z"
"Row38_17",8326,55,0,0.294,0.598,1.243,"2026-06-22T09:00:34.504Z"
"Row38_18",8326,58,0,0.186,0.598,1.429,"2026-06-22T09:00:34.504Z"
"Row38_19",8326,65,0.016,0,0.614,1.429,"2026-06-22T09:00:34.504Z"
"Row38_20",8326,67,0,0.16,0.614,1.589,"2026-06-22T09:00:34.504Z"
"Row38_21",8326,80,0,0.064,0.614,1.653,"2026-06-22T09:00:34.504Z"
"Row38_22",8326,81,0,0.07,0.614,1.723,"2026-06-22T09:00:34.504Z"
"Row38_23",8326,82,0,0.053,0.614,1.775,"2026-06-22T09:00:34.504Z"
"Row38_24",8326,90,0.721,0.187,1.335,1.963,"2026-06-22T09:00:34.504Z"
"Row39_1",8327,9,0.788,0,0.788,0,"2026-06-23T01:13:19.108Z"
"Row39_2",8327,23,0,0.237,0.788,0.237,"2026-06-23T01:13:19.108Z"
"Row39_3",8327,32,0.072,0,0.861,0.237,"2026-06-23T01:13:19.108Z"
"Row39_4",8327,38,0.188,0,1.049,0.237,"2026-06-23T01:13:19.108Z"
"Row39_5",8327,46,0,0.018,1.049,0.255,"2026-06-23T01:13:19.108Z"
"Row39_6",8327,55,0,0.034,1.049,0.289,"2026-06-23T01:13:19.108Z"
"Row39_7",8327,62,0.096,0,1.144,0.289,"2026-06-23T01:13:19.108Z"
"Row39_8",8327,65,0.075,0,1.219,0.289,"2026-06-23T01:13:19.108Z"
"Row39_9",8327,67,0,0.125,1.219,0.415,"2026-06-23T01:13:19.108Z"
"Row39_10",8327,73,0.137,0,1.356,0.415,"2026-06-23T01:13:19.108Z"
"Row39_11",8327,86,0.225,0,1.581,0.415,"2026-06-23T01:13:19.108Z"
"Row39_12",8327,90,1.232,0.082,2.812,0.497,"2026-06-23T01:13:19.108Z"
"Row40_1",8328,1,0.033,0,0.033,0,"2026-06-23T05:13:18.377Z"
"Row40_2",8328,8,0.074,0,0.107,0,"2026-06-23T05:13:18.377Z"
"Row40_3",8328,14,0.089,0,0.196,0,"2026-06-23T05:13:18.377Z"
"Row40_4",8328,27,0,0.165,0.196,0.165,"2026-06-23T05:13:18.377Z"
"Row40_5",8328,32,0.03,0,0.226,0.165,"2026-06-23T05:13:18.377Z"
"Row40_6",8328,40,0.012,0,0.237,0.165,"2026-06-23T05:13:18.377Z"
"Row41_1",8329,2,0.02,0,0.02,0,"2026-06-23T08:13:20.094Z"
"Row41_2",8329,3,0.2,0,0.22,0,"2026-06-23T08:13:20.094Z"
"Row41_3",8329,8,0,0.013,0.22,0.013,"2026-06-23T08:13:20.094Z"
"Row41_4",8329,14,0.111,0,0.331,0.013,"2026-06-23T08:13:20.094Z"
"Row41_5",8329,17,0,0.126,0.331,0.138,"2026-06-23T08:13:20.094Z"
"Row41_6",8329,28,0,0.029,0.331,0.167,"2026-06-23T08:13:20.094Z"
"Row41_7",8329,37,0.553,0,0.885,0.167,"2026-06-23T08:13:20.094Z"
"Row41_8",8329,39,0,0.04,0.885,0.207,"2026-06-23T08:13:20.094Z"
"Row41_9",8329,41,0,0.015,0.885,0.222,"2026-06-23T08:13:20.094Z"
"Row41_10",8329,42,0.067,0,0.952,0.222,"2026-06-23T08:13:20.094Z"
"Row41_11",8329,43,0.047,0,0.999,0.222,"2026-06-23T08:13:20.094Z"
"Row41_12",8329,45,0.219,0.096,1.218,0.318,"2026-06-23T08:13:20.094Z"
"Row41_13",8329,48,0.158,0,1.377,0.318,"2026-06-23T08:13:20.094Z"
"Row41_14",8329,52,0,0.091,1.377,0.409,"2026-06-23T08:13:20.094Z"
"Row41_15",8329,53,0,0.191,1.377,0.6,"2026-06-23T08:13:20.094Z"
"Row41_16",8329,56,0,0.11,1.377,0.709,"2026-06-23T08:13:20.094Z"
"Row41_17",8329,58,0.38,0,1.757,0.709,"2026-06-23T08:13:20.094Z"
"Row41_18",8329,74,0,0.077,1.757,0.786,"2026-06-23T08:13:20.094Z"
"Row41_19",8329,81,0,0.036,1.757,0.823,"2026-06-23T08:13:20.094Z"
"Row41_20",8329,83,0,0.11,1.757,0.932,"2026-06-23T08:13:20.094Z"
"Row41_21",8329,88,0.159,0,1.916,0.932,"2026-06-23T08:13:20.094Z"
"Row41_22",8329,90,0.183,0.765,2.099,1.698,"2026-06-23T08:13:20.094Z"
"Row42_1",8330,1,0.133,0,0.133,0,"2026-06-23T11:13:18.249Z"
"Row42_2",8330,3,0,0.035,0.133,0.035,"2026-06-23T11:13:18.249Z"
"Row42_3",8330,12,0.019,0,0.152,0.035,"2026-06-23T11:13:18.249Z"
"Row42_4",8330,21,0,0.104,0.152,0.139,"2026-06-23T11:13:18.249Z"
"Row42_5",8330,23,0.027,0,0.179,0.139,"2026-06-23T11:13:18.249Z"
"Row42_6",8330,29,0,0.064,0.179,0.203,"2026-06-23T11:13:18.249Z"
"Row42_7",8330,33,0,0.415,0.179,0.618,"2026-06-23T11:13:18.249Z"
"Row42_8",8330,36,0.344,0,0.523,0.618,"2026-06-23T11:13:18.249Z"
"Row42_9",8330,45,0.009,0,0.532,0.618,"2026-06-23T11:13:18.249Z"
"Row42_10",8330,48,0,0.03,0.532,0.648,"2026-06-23T11:13:18.249Z"
"Row42_11",8330,54,0,0.084,0.532,0.732,"2026-06-23T11:13:18.249Z"
"Row42_12",8330,60,0,0.042,0.532,0.773,"2026-06-23T11:13:18.249Z"
"Row42_13",8330,62,0.046,0,0.578,0.773,"2026-06-23T11:13:18.249Z"
"Row42_14",8330,63,0,0.039,0.578,0.812,"2026-06-23T11:13:18.249Z"
"Row42_15",8330,66,0,0.232,0.578,1.044,"2026-06-23T11:13:18.249Z"
"Row42_16",8330,69,0,0.076,0.578,1.12,"2026-06-23T11:13:18.249Z"
"Row42_17",8330,72,0.073,0,0.651,1.12,"2026-06-23T11:13:18.249Z"
"Row42_18",8330,73,0,0.015,0.651,1.135,"2026-06-23T11:13:18.249Z"
"Row42_19",8330,78,0,0.022,0.651,1.157,"2026-06-23T11:13:18.249Z"
"Row42_20",8330,80,0,0.111,0.651,1.268,"2026-06-23T11:13:18.249Z"
"Row42_21",8330,82,0,0.357,0.651,1.625,"2026-06-23T11:13:18.249Z"
"Row42_22",8330,89,0,0.185,0.651,1.81,"2026-06-23T11:13:18.249Z"
"Row43_1",8331,2,0.233,0,0.233,0,"2026-06-24T01:13:18.672Z"
"Row43_2",8331,4,0.403,0,0.636,0,"2026-06-24T01:13:18.672Z"
"Row43_3",8331,6,0.172,0,0.808,0,"2026-06-24T01:13:18.672Z"
"Row43_4",8331,11,0.04,0,0.848,0,"2026-06-24T01:13:18.672Z"
"Row43_5",8331,17,0.173,0,1.021,0,"2026-06-24T01:13:18.672Z"
"Row43_6",8331,19,0,0.076,1.021,0.076,"2026-06-24T01:13:18.672Z"
"Row43_7",8331,21,0.024,0,1.044,0.076,"2026-06-24T01:13:18.672Z"
"Row43_8",8331,39,0.19,0,1.235,0.076,"2026-06-24T01:13:18.672Z"
"Row43_9",8331,42,0.148,0,1.383,0.076,"2026-06-24T01:13:18.672Z"
"Row43_10",8331,43,0,0.025,1.383,0.101,"2026-06-24T01:13:18.672Z"
"Row43_11",8331,45,0.14,0.053,1.522,0.154,"2026-06-24T01:13:18.672Z"
"Row43_12",8331,47,0.019,0,1.541,0.154,"2026-06-24T01:13:18.672Z"
"Row43_13",8331,52,0,0.029,1.541,0.183,"2026-06-24T01:13:18.672Z"
"Row43_14",8331,55,0,0.018,1.541,0.201,"2026-06-24T01:13:18.672Z"
"Row43_15",8331,58,0.173,0,1.714,0.201,"2026-06-24T01:13:18.672Z"
"Row43_16",8331,60,0.172,0,1.887,0.201,"2026-06-24T01:13:18.672Z"
"Row43_17",8331,62,0,0.011,1.887,0.212,"2026-06-24T01:13:18.672Z"
"Row43_18",8331,73,0.072,0,1.959,0.212,"2026-06-24T01:13:18.672Z"
"Row43_19",8331,74,0.178,0,2.136,0.212,"2026-06-24T01:13:18.672Z"
"Row43_20",8331,78,0,0.039,2.136,0.251,"2026-06-24T01:13:18.672Z"
"Row43_21",8331,84,0.027,0,2.163,0.251,"2026-06-24T01:13:18.672Z"
"Row43_22",8331,87,0.166,0,2.33,0.251,"2026-06-24T01:13:18.672Z"
"Row43_23",8331,90,0.08,0,2.409,0.251,"2026-06-24T01:13:18.672Z"
"Row44_1",8332,14,0.023,0,0.023,0,"2026-06-24T04:10:17.910Z"
"Row44_2",8332,15,0.043,0,0.067,0,"2026-06-24T04:10:17.910Z"
"Row44_3",8332,16,0.053,0,0.12,0,"2026-06-24T04:10:17.910Z"
"Row44_4",8332,33,0.023,0,0.143,0,"2026-06-24T04:10:17.910Z"
"Row44_5",8332,37,0.054,0,0.197,0,"2026-06-24T04:10:17.910Z"
"Row44_6",8332,45,0.087,0,0.285,0,"2026-06-24T04:10:17.910Z"
"Row44_7",8332,50,0,0.045,0.285,0.045,"2026-06-24T04:10:17.910Z"
"Row44_8",8332,57,0.092,0,0.376,0.045,"2026-06-24T04:10:17.910Z"
"Row44_9",8332,61,0.037,0,0.414,0.045,"2026-06-24T04:10:17.910Z"
"Row44_10",8332,62,0.018,0,0.432,0.045,"2026-06-24T04:10:17.910Z"
"Row44_11",8332,63,0.014,0,0.446,0.045,"2026-06-24T04:10:17.910Z"
"Row44_12",8332,64,0.045,0,0.49,0.045,"2026-06-24T04:10:17.910Z"
"Row44_13",8332,69,0.035,0,0.526,0.045,"2026-06-24T04:10:17.910Z"
"Row44_14",8332,70,0.131,0,0.657,0.045,"2026-06-24T04:10:17.910Z"
"Row44_15",8332,79,0,0.241,0.657,0.286,"2026-06-24T04:10:17.910Z"
"Row44_16",8332,86,0.468,0,1.125,0.286,"2026-06-24T04:10:17.910Z"
"Row44_17",8332,90,0.2,0,1.325,0.286,"2026-06-24T04:10:17.910Z"
"Row45_1",8333,2,0,0.035,0,0.035,"2026-06-24T07:10:17.856Z"
"Row45_2",8333,4,0.055,0,0.055,0.035,"2026-06-24T07:10:17.856Z"
"Row45_3",8333,45,0,0.019,0.055,0.053,"2026-06-24T07:10:17.856Z"
"Row45_4",8333,54,0,0.783,0.055,0.837,"2026-06-24T07:10:17.856Z"
"Row45_5",8333,57,0,1.047,0.055,1.884,"2026-06-24T07:10:17.856Z"
"Row45_6",8333,60,0.277,0,0.332,1.884,"2026-06-24T07:10:17.856Z"
"Row45_7",8333,68,0.132,0,0.464,1.884,"2026-06-24T07:10:17.856Z"
"Row45_8",8333,78,0.062,0,0.526,1.884,"2026-06-24T07:10:17.856Z"
"Row45_9",8333,79,0.019,0,0.545,1.884,"2026-06-24T07:10:17.856Z"
"Row45_10",8333,82,0,0.036,0.545,1.92,"2026-06-24T07:10:17.856Z"
"Row45_11",8333,84,0.019,0,0.564,1.92,"2026-06-24T07:10:17.856Z"
"Row45_12",8333,90,0.053,0,0.617,1.92,"2026-06-24T07:10:17.856Z"
"Row46_1",8334,1,0,0.025,0,0.025,"2026-06-24T10:10:17.960Z"
"Row46_2",8334,4,0.259,0,0.259,0.025,"2026-06-24T10:10:17.960Z"
"Row46_3",8334,11,0.025,0,0.283,0.025,"2026-06-24T10:10:17.960Z"
"Row46_4",8334,12,0.05,0,0.333,0.025,"2026-06-24T10:10:17.960Z"
"Row46_5",8334,15,0.016,0,0.349,0.025,"2026-06-24T10:10:17.960Z"
"Row46_6",8334,16,0.124,0,0.474,0.025,"2026-06-24T10:10:17.960Z"
"Row46_7",8334,17,0.029,0,0.503,0.025,"2026-06-24T10:10:17.960Z"
"Row46_8",8334,19,0.016,0,0.519,0.025,"2026-06-24T10:10:17.960Z"
"Row46_9",8334,24,0.021,0,0.54,0.025,"2026-06-24T10:10:17.960Z"
"Row46_10",8334,31,0.026,0,0.566,0.025,"2026-06-24T10:10:17.960Z"
"Row46_11",8334,39,0.021,0,0.587,0.025,"2026-06-24T10:10:17.960Z"
"Row46_12",8334,41,0.034,0,0.621,0.025,"2026-06-24T10:10:17.960Z"
"Row46_13",8334,45,0.093,0.071,0.713,0.096,"2026-06-24T10:10:17.960Z"
"Row46_14",8334,50,0.124,0,0.837,0.096,"2026-06-24T10:10:17.960Z"
"Row46_15",8334,53,0,0.041,0.837,0.137,"2026-06-24T10:10:17.960Z"
"Row46_16",8334,74,0,0.101,0.837,0.237,"2026-06-24T10:10:17.960Z"
"Row46_17",8334,76,0.067,0,0.904,0.237,"2026-06-24T10:10:17.960Z"
"Row46_18",8334,86,0.101,0,1.005,0.237,"2026-06-24T10:10:17.960Z"
"Row46_19",8334,89,0,0.023,1.005,0.26,"2026-06-24T10:10:17.960Z"
"Row46_20",8334,90,0.035,0.131,1.041,0.391,"2026-06-24T10:10:17.960Z"
"Row47_1",8336,2,0.019,0,0.019,0,"2026-06-25T03:10:18.357Z"
"Row47_2",8336,3,0.027,0,0.046,0,"2026-06-25T03:10:18.357Z"
"Row47_3",8336,17,0.031,0,0.077,0,"2026-06-25T03:10:18.357Z"
"Row47_4",8336,18,0.024,0,0.102,0,"2026-06-25T03:10:18.357Z"
"Row47_5",8336,23,0.134,0,0.235,0,"2026-06-25T03:10:18.357Z"
"Row47_6",8336,29,0.037,0,0.273,0,"2026-06-25T03:10:18.357Z"
"Row47_7",8336,33,0.111,0,0.383,0,"2026-06-25T03:10:18.357Z"
"Row47_8",8336,38,0.113,0,0.496,0,"2026-06-25T03:10:18.357Z"
"Row47_9",8336,42,0,0.327,0.496,0.327,"2026-06-25T03:10:18.357Z"
"Row47_10",8336,45,0,0.228,0.496,0.555,"2026-06-25T03:10:18.357Z"
"Row47_11",8336,57,0,0.066,0.496,0.62,"2026-06-25T03:10:18.357Z"
"Row47_12",8336,60,0,0.028,0.496,0.648,"2026-06-25T03:10:18.357Z"
"Row47_13",8336,76,0.012,0,0.508,0.648,"2026-06-25T03:10:18.357Z"
"Row47_14",8336,79,0.042,0,0.549,0.648,"2026-06-25T03:10:18.357Z"
"Row47_15",8336,80,0.095,0,0.644,0.648,"2026-06-25T03:10:18.357Z"
"Row47_16",8336,86,0,0.04,0.644,0.688,"2026-06-25T03:10:18.357Z"
"Row47_17",8336,90,0,0.082,0.644,0.77,"2026-06-25T03:10:18.357Z"
"Row48_1",8335,11,0.661,0,0.661,0,"2026-06-25T03:10:23.013Z"
"Row48_2",8335,17,0.036,0,0.697,0,"2026-06-25T03:10:23.013Z"
"Row48_3",8335,20,0,0.026,0.697,0.026,"2026-06-25T03:10:23.013Z"
"Row48_4",8335,33,0,0.125,0.697,0.151,"2026-06-25T03:10:23.013Z"
"Row48_5",8335,38,0.038,0,0.736,0.151,"2026-06-25T03:10:23.013Z"
"Row48_6",8335,40,0,0.02,0.736,0.171,"2026-06-25T03:10:23.013Z"
"Row48_7",8335,41,0,0.066,0.736,0.237,"2026-06-25T03:10:23.013Z"
"Row48_8",8335,44,0,0.045,0.736,0.283,"2026-06-25T03:10:23.013Z"
"Row48_9",8335,46,0.281,0,1.017,0.283,"2026-06-25T03:10:23.013Z"
"Row48_10",8335,57,0.089,0,1.106,0.283,"2026-06-25T03:10:23.013Z"
"Row48_11",8335,61,0,0.043,1.106,0.326,"2026-06-25T03:10:23.013Z"
"Row48_12",8335,68,0,0.175,1.106,0.501,"2026-06-25T03:10:23.013Z"
