"row ID","n","name","pos","x","y","player_id","side","event_id","received_at"
"Row2400",10,"D. Simon","M",51.4,27.1,59655,"away",8337,"2026-06-25T06:10:23.640Z"
"Row2401",45,"L. Joseph","F",59.5,45,3439,"away",8337,"2026-06-25T06:10:23.640Z"
"Row2402",46,"J. Duverne","D",38.1,14.9,4809,"away",8337,"2026-06-25T06:10:23.640Z"
"Row2403",7,"F. Pierrot","F",69.7,38.2,9020,"away",8337,"2026-06-25T06:10:23.640Z"
"Row2404",56,"M. Expérience","D",36.3,76.6,17099,"away",8337,"2026-06-25T06:10:23.640Z"
"Row751",37,"B. Doak","M",60.8,25.3,4027,"home",8338,"2026-06-25T06:10:18.648Z"
"Row752",42,"K. Tierney","D",59.2,87,3387,"home",8338,"2026-06-25T06:10:18.648Z"
"Row753",36,"L. Shankland","F",61.1,50.3,5774,"home",8338,"2026-06-25T06:10:18.648Z"
"Row754",51,"S. McTominay","M",54.4,33.7,1088,"home",8338,"2026-06-25T06:10:18.648Z"
"Row755",63,"J. Hendry","D",36.1,37.1,8032,"home",8338,"2026-06-25T06:10:18.648Z"
"Row756",51,"A. Robertson","D",45.2,82.6,326,"home",8338,"2026-06-25T06:10:18.648Z"
"Row757",65,"A. Gunn","G",8.8,51.2,4789,"home",8338,"2026-06-25T06:10:18.648Z"
"Row758",128,"L. Ferguson","M",49.2,47.6,966,"home",8338,"2026-06-25T06:10:18.648Z"
"Row759",11,"R. Christie","M",50.5,43.6,3900,"home",8338,"2026-06-25T06:10:18.648Z"
"Row760",6,"T. Ralston","D",45.9,25.4,3398,"home",8338,"2026-06-25T06:10:18.648Z"
"Row761",2,"F. Curtis","M",74.4,91.5,3029,"home",8338,"2026-06-25T06:10:18.648Z"
"Row762",51,"J. McGinn","M",60.7,64.9,510,"home",8338,"2026-06-25T06:10:18.648Z"
"Row763",64,"K. McLean","M",50.3,54.6,6386,"home",8338,"2026-06-25T06:10:18.648Z"
"Row764",84,"N. Patterson","D",40.9,15.9,818,"home",8338,"2026-06-25T06:10:18.648Z"
"Row765",62,"S. McKenna","D",35.6,68.4,3340,"home",8338,"2026-06-25T06:10:18.648Z"
"Row2373",35,"Alisson","G",10.4,51.5,322,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2374",43,"M. Cunha","F",55.7,46.9,4119,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2375",37,"Fabinho","M",42.3,55.1,8156,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2376",21,"G. Martinelli","F",49.1,66.9,452,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2377",24,"Neymar","F",66.1,67.3,215,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2378",53,"D. Santos","D",51.2,90.7,16392,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2379",115,"G. Magalhães","D",40.6,69.1,4072,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2380",53,"Vinícius Jr.","F",73.7,73.8,595,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2381",14,"Endrick","F",43.4,20.2,606,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2382",14,"A. Sandro","D",47.3,83,51,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2383",54,"Casemiro","M",42.6,50.3,1793,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2384",54,"Rayan","M",55.9,21.6,663,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2385",75,"B. Guimarães","M",52.2,42.6,709,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2386",94,"Danilo","D",44,22.8,49,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2387",97,"Marquinhos","D",39,39,2244,"away",8338,"2026-06-25T06:10:18.648Z"
"Row2388",81,"L. Paquetá","M",53.7,74,1642,"away",8338,"2026-06-25T06:10:18.648Z"
"Row735",31,"D. Sow","M",43.4,28,1550,"home",8335,"2026-06-25T03:10:23.013Z"
"Row736",54,"L. Jaquez","D",47,10.9,3119,"home",8335,"2026-06-25T03:10:23.013Z"
"Row737",35,"R. Vargas","M",53,82.2,3803,"home",8335,"2026-06-25T03:10:23.013Z"
"Row738",75,"R. Freuler","M",39.8,44.6,4266,"home",8335,"2026-06-25T03:10:23.013Z"
"Row739",38,"J. Manzambi","M",54.2,49.4,1178,"home",8335,"2026-06-25T03:10:23.013Z"
"Row740",36,"B. Embolo","F",63,54.1,2811,"home",8335,"2026-06-25T03:10:23.013Z"
"Row741",78,"R. Rodríguez","D",40.2,83.9,1582,"home",8335,"2026-06-25T03:10:23.013Z"
"Row742",6,"C. Itten","F",71.2,59.8,27743,"home",8335,"2026-06-25T03:10:23.013Z"
"Row743",18,"S. Widmer","M",39.5,18.6,1208,"home",8335,"2026-06-25T03:10:23.013Z"
"Row744",16,"M. Aebischer","M",51.7,38,1660,"home",8335,"2026-06-25T03:10:23.013Z"
"Row745",9,"D. Ndoye","M",48.7,79.2,551,"home",8335,"2026-06-25T03:10:23.013Z"
"Row746",78,"G. Xhaka","M",42.6,60.2,348,"home",8335,"2026-06-25T03:10:23.013Z"
"Row747",11,"C. Fassnacht","M",53.8,33.7,3204,"home",8335,"2026-06-25T03:10:23.013Z"
"Row748",73,"G. Kobel","G",9,50.3,2155,"home",8335,"2026-06-25T03:10:23.013Z"
"Row749",90,"M. Akanji","D",26.9,65.3,1679,"home",8335,"2026-06-25T03:10:23.013Z"
"Row750",86,"N. Elvedi","D",27.9,32.1,2869,"home",8335,"2026-06-25T03:10:23.013Z"
"Row2357",29,"A. Ahmed","M",56.8,81,8580,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2358",16,"C. Larin","F",70.1,63.8,4164,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2359",34,"T. Buchanan","M",59.5,19.5,1769,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2360",37,"M. Crépeau","G",13.5,53.9,9267,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2361",39,"S. Eustaquio","M",60.7,49.9,1011,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2362",26,"L. Millar","M",70.6,59.5,6190,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2363",10,"T. Oluwaseyi","F",69.9,77.4,1779,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2364",11,"P. David","F",74.6,43.9,3754,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2365",65,"N. Saliba","M",52.6,37.7,7351,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2366",11,"J. Shaffelburg","M",65.2,73.2,9296,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2367",48,"M. Choinière","M",52.6,60,9202,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2368",53,"R. Laryea","D",51.7,75.5,9548,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2369",47,"J. David","F",67.2,49.3,2186,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2370",70,"L. D. Fougerolles","D",37.2,40.8,7612,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2371",70,"D. Cornelius","D",44.4,67.9,4155,"away",8335,"2026-06-25T03:10:23.013Z"
"Row2372",76,"A. Johnston","D",49.5,21,4406,"away",8335,"2026-06-25T03:10:23.013Z"
"Row719",20,"E. Džeko","F",64,45.6,1343,"home",8336,"2026-06-25T03:10:18.357Z"
"Row720",34,"E. Demirović","F",57.9,52.4,4516,"home",8336,"2026-06-25T03:10:18.357Z"
"Row721",19,"A. Memić","M",37.4,25,3222,"home",8336,"2026-06-25T03:10:18.357Z"
"Row722",9,"E. Mahmić","M",59,48.4,53958,"home",8336,"2026-06-25T03:10:18.357Z"
"Row723",46,"I. Šunjić","M",54.8,53.8,3604,"home",8336,"2026-06-25T03:10:18.357Z"
"Row724",36,"A. Malić","D",57.5,12.6,2973,"home",8336,"2026-06-25T03:10:18.357Z"
"Row725",97,"I. Bašić","M",52.2,46.8,53960,"home",8336,"2026-06-25T03:10:18.357Z"
"Row726",100,"S. Radeljić","D",33.9,72.1,12458,"home",8336,"2026-06-25T03:10:18.357Z"
"Row727",5,"D. Burnić","M",39.5,88,41783,"home",8336,"2026-06-25T03:10:18.357Z"
"Row728",46,"E. Bajraktarević","F",66.6,17.8,3515,"home",8336,"2026-06-25T03:10:18.357Z"
"Row729",65,"K. Alajbegović","M",64.9,81.8,3046,"home",8336,"2026-06-25T03:10:18.357Z"
"Row730",37,"B. Tahirović","M",47.4,69.2,26812,"home",8336,"2026-06-25T03:10:18.357Z"
"Row731",19,"D. Hadžikadunić","D",36.2,30.4,29274,"home",8336,"2026-06-25T03:10:18.357Z"
"Row732",79,"N. Katić","D",36.8,31.6,27586,"home",8336,"2026-06-25T03:10:18.357Z"
"Row733",62,"N. Vasilj","G",12.6,50,2476,"home",8336,"2026-06-25T03:10:18.357Z"
"Row734",87,"S. Kolašinac","D",46,85.1,1312,"home",8336,"2026-06-25T03:10:18.357Z"
"Row2341",37,"E. Junior","M",55.2,61.2,53911,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2342",60,"I. Laye","D",34.9,66.9,53910,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2343",23,"H. A. Haydos","F",54.5,66.3,53923,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2344",26,"J. G. Abdulsallam","M",49.5,22.2,53908,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2345",38,"M. I. Abunada","G",9.3,51.6,53904,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2346",24,"A. Al-Ganehi","M",53.3,23.9,53927,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2347",44,"A. Hatem","M",47.7,42.9,53926,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2348",65,"A. Afif","M",65.8,58.2,53913,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2349",54,"S. Al-Brake","D",43.7,85.6,53925,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2350",5,"A. Ali","M",74.2,38.3,53915,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2351",7,"A. Alaaeldin","F",72.1,40.3,53917,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2352",12,"M. N. Almanai","M",60.6,33.3,53914,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2353",83,"B. Khoukhi","D",33.6,34.6,53907,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2354",70,"P. Miguel","D",43.1,21,53906,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2355",66,"K. Boudiaf","M",42,55.5,53916,"away",8336,"2026-06-25T03:10:18.357Z"
"Row2356",68,"A. Fathi","M",40.9,45.9,53909,"away",8336,"2026-06-25T03:10:18.357Z"
"Row705",43,"C. Vargas","G",10.2,49,10304,"home",8334,"2026-06-24T10:10:17.960Z"
"Row706",19,"L. J. Suárez ","F",67.2,47.1,1221,"home",8334,"2026-06-24T10:10:17.960Z"
"Row707",34,"J. Quintero","M",65.1,26.8,16387,"home",8334,"2026-06-24T10:10:17.960Z"
"Row708",7,"J. Córdoba","F",76.5,40.8,16388,"home",8334,"2026-06-24T10:10:17.960Z"
"Row709",11,"R. Ríos","M",46.1,23.3,3788,"home",8334,"2026-06-24T10:10:17.960Z"
"Row710",59,"J. Rodríguez","M",62.6,43.8,10128,"home",8334,"2026-06-24T10:10:17.960Z"
"Row711",79,"D. Muñoz","M",48,15.4,426,"home",8334,"2026-06-24T10:10:17.960Z"
"Row712",64,"L. Díaz","M",69,76.1,2465,"home",8334,"2026-06-24T10:10:17.960Z"
"Row713",95,"J. Mojica","D",50.9,84.9,2641,"home",8334,"2026-06-24T10:10:17.960Z"
"Row714",72,"J. Lucumí","D",36.1,70.1,949,"home",8334,"2026-06-24T10:10:17.960Z"
"Row715",72,"J. Arias","M",58.3,70.8,530,"home",8334,"2026-06-24T10:10:17.960Z"
"Row716",84,"G. Puerta","M",54.8,42.1,16386,"home",8334,"2026-06-24T10:10:17.960Z"
"Row717",77,"J. Lerma","M",46.1,53.6,428,"home",8334,"2026-06-24T10:10:17.960Z"
"Row718",94,"D. Sánchez","D",36.7,33.8,3726,"home",8334,"2026-06-24T10:10:17.960Z"
"Row2325",56,"C. Mbemba","D",30.6,27.4,1456,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2326",25,"C. Bakambu","F",61.5,48.9,1588,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2327",43,"A. Tuanzebe","D",29.3,53.6,2375,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2328",30,"Y. Wissa","F",52.6,45.2,5140,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2329",31,"N. Mukau","M",48.7,25,1453,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2330",25,"N. Sadiki","M",43.4,63.5,349,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2331",16,"Kayembe","D",57.2,84.8,4161,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2332",54,"A. Wan-Bissaka","D",47.2,13.7,1635,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2333",49,"A. Masuaku","D",40.1,87.2,3903,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2334",14,"S. Banza","F",66.1,36,15423,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2335",22,"C. Pickel","M",53.8,38,1295,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2336",14,"N. Mbuku","M",59.6,51.2,15420,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2337",40,"E. Kayembe","M",52,54.3,6695,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2338",54,"L. Mpasi Nzau","G",9.6,49.2,1442,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2339",46,"S. Moutoussamy","M",43.1,47.5,11283,"away",8334,"2026-06-24T10:10:17.960Z"
"Row2340",50,"S. Kapuadi","D",28.1,68.8,12599,"away",8334,"2026-06-24T10:10:17.960Z"
"Row690",62,"C. Martínez","M",62.7,27.5,16741,"home",8333,"2026-06-24T07:10:17.856Z"
"Row691",4,"T. Rodríguez","F",65,50.2,54044,"home",8333,"2026-06-24T07:10:17.856Z"
"Row692",47,"J. L. Rodríguez","M",68.7,81,10334,"home",8333,"2026-06-24T07:10:17.856Z"
"Row693",6,"C. Waterman","F",62.1,46.5,16744,"home",8333,"2026-06-24T07:10:17.856Z"
"Row694",86,"A. Andrade","D",42,75.8,16746,"home",8333,"2026-06-24T07:10:17.856Z"
"Row695",11,"É. Davis","D",37,64.7,16742,"home",8333,"2026-06-24T07:10:17.856Z"
"Row696",10,"A. Londoño","M",59.4,24.3,21220,"home",8333,"2026-06-24T07:10:17.856Z"
"Row697",56,"C. Blackman","D",53.7,87.8,12373,"home",8333,"2026-06-24T07:10:17.856Z"
"Row698",75,"J. Córdoba","D",40.7,55.8,6393,"home",8333,"2026-06-24T07:10:17.856Z"
"Row699",51,"J. Ramos","D",36.9,28.4,16748,"home",8333,"2026-06-24T07:10:17.856Z"
"Row700",66,"A. Murillo","D",57.7,20.1,4082,"home",8333,"2026-06-24T07:10:17.856Z"
"Row701",69,"C. Harvey","M",49.4,39.7,9102,"home",8333,"2026-06-24T07:10:17.856Z"
"Row702",30,"J. Fajardo","F",47.4,54.5,16745,"home",8333,"2026-06-24T07:10:17.856Z"
"Row703",39,"O. Mosquera","G",10.7,44.2,8050,"home",8333,"2026-06-24T07:10:17.856Z"
"Row704",72,"Y. Bárcenas","M",54,50.6,10252,"home",8333,"2026-06-24T07:10:17.856Z"
"Row2309",15,"M. Pašalić","M",44.6,40.5,1309,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2310",12,"L. Sučić","M",54.6,31.8,1762,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2311",100,"J. Šutalo","D",40.4,32.8,3767,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2312",79,"M. Kovačić","M",52.1,61.9,4350,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2313",68,"I. Perišić","M",46.8,81.5,3510,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2314",69,"J. Stanišić","D",42.9,15.1,2468,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2315",56,"M. Pašalić","M",59.9,23.9,9568,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2316",15,"P. Musa","F",50.4,44.8,9331,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2317",64,"M. Baturina","M",55.6,68,2833,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2318",46,"J. Gvardiol","D",44.6,81.3,846,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2319",25,"P. Sučić","M",43.8,66.4,1685,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2320",37,"A. Budimir","F",52.1,48.4,2669,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2321",43,"D. Livaković","G",9.7,52.1,1053,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2322",101,"M. Pongračić","D",35.6,61.2,1322,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2323",96,"L. Modrić","M",50.8,40.6,1993,"away",8333,"2026-06-24T07:10:17.856Z"
"Row2324",14,"A. Kramarić","F",42,61.4,2387,"away",8333,"2026-06-24T07:10:17.856Z"
"Row674",33,"J. Pickford","G",18.1,49.5,803,"home",8332,"2026-06-24T04:10:17.910Z"
"Row675",47,"J. Bellingham","M",63.5,35.6,592,"home",8332,"2026-06-24T04:10:17.910Z"
"Row676",17,"B. Saka","F",72.3,10.6,455,"home",8332,"2026-06-24T04:10:17.910Z"
"Row677",128,"E. Konsa","D",49.6,34.6,504,"home",8332,"2026-06-24T04:10:17.910Z"
"Row678",107,"E. Anderson","M",55.9,45.6,548,"home",8332,"2026-06-24T04:10:17.910Z"
"Row679",23,"N. O’Reilly","D",65.3,67.5,847,"home",8332,"2026-06-24T04:10:17.910Z"
"Row680",14,"M. Rashford","F",78.1,86.9,750,"home",8332,"2026-06-24T04:10:17.910Z"
"Row681",155,"M. Guéhi","D",49.3,63.3,425,"home",8332,"2026-06-24T04:10:17.910Z"
"Row682",77,"D. Rice","M",64.1,56.4,449,"home",8332,"2026-06-24T04:10:17.910Z"
"Row683",23,"H. Kane","F",68,57.3,2466,"home",8332,"2026-06-24T04:10:17.910Z"
"Row684",13,"M. Rogers","M",80.7,34.7,511,"home",8332,"2026-06-24T04:10:17.910Z"
"Row685",15,"E. Eze","M",64.2,63.5,454,"home",8332,"2026-06-24T04:10:17.910Z"
"Row686",55,"D. Spence","D",54.2,82.2,735,"home",8332,"2026-06-24T04:10:17.910Z"
"Row687",45,"A. Gordon","F",74,83.6,711,"home",8332,"2026-06-24T04:10:17.910Z"
"Row688",54,"N. Madueke","F",71.1,28.1,450,"home",8332,"2026-06-24T04:10:17.910Z"
"Row689",103,"R. James","D",51.6,17.4,400,"home",8332,"2026-06-24T04:10:17.910Z"
"Row2295",41,"J. A. Adjetey","D",20.1,31.3,3146,"away",8332,"2026-06-24T04:10:17.910Z"
"Row2296",44,"M. Senaya","D",35.9,15.8,4008,"away",8332,"2026-06-24T04:10:17.910Z"
"Row2297",35,"K. Sibo","M",34.4,65.5,1984,"away",8332,"2026-06-24T04:10:17.910Z"
"Row2298",23,"I. Williams","M",51.7,15.9,4436,"away",8332,"2026-06-24T04:10:17.910Z"
"Row2299",38,"J. Opoku","D",25.1,74.2,6638,"away",8332,"2026-06-24T04:10:17.910Z"
"Row2300",30,"A. Semenyo","M",65.3,75.8,792,"away",8332,"2026-06-24T04:10:17.910Z"
"Row2301",34,"B. Asare","G",9.6,52,16698,"away",8332,"2026-06-24T04:10:17.910Z"
"Row2302",40,"J. Ayew","F",58,70.5,6134,"away",8332,"2026-06-24T04:10:17.910Z"
"Row2303",37,"C. Yirenkyi","M",40.4,34.9,16696,"away",8332,"2026-06-24T04:10:17.910Z"
"Row2304",10,"P. K. Adu","F",71.2,44.3,3225,"away",8332,"2026-06-24T04:10:17.910Z"
"Row2305",9,"K. P. Oppong","D",10.6,27.6,1487,"away",8332,"2026-06-24T04:10:17.910Z"
"Row2306",11,"A. F. Issahaku","M",20.8,24,6131,"away",8332,"2026-06-24T04:10:17.910Z"
"Row2307",51,"G. Mensah","D",26.2,82,2095,"away",8332,"2026-06-24T04:10:17.910Z"
"Row2308",50,"T. Partey","M",27.3,52.9,1784,"away",8332,"2026-06-24T04:10:17.910Z"
"Row658",38,"C. Ronaldo","F",69.4,55.8,7880,"home",8331,"2026-06-24T01:13:18.672Z"
"Row659",28,"P. Neto","M",67.8,13.9,394,"home",8331,"2026-06-24T01:13:18.672Z"
"Row660",50,"J. Félix","F",62.2,75.9,7881,"home",8331,"2026-06-24T01:13:18.672Z"
"Row661",34,"D. Costa","G",9.7,50.3,996,"home",8331,"2026-06-24T01:13:18.672Z"
"Row662",24,"F. Trincão","M",62.9,50.9,1219,"home",8331,"2026-06-24T01:13:18.672Z"
"Row663",24,"B. Silva","M",54.4,38.6,848,"home",8331,"2026-06-24T01:13:18.672Z"
"Row664",108,"Vitinha","M",48.3,48.2,2248,"home",8331,"2026-06-24T01:13:18.672Z"
"Row665",13,"R. Leão","F",69.1,81.7,1997,"home",8331,"2026-06-24T01:13:18.672Z"
"Row666",45,"F. Conceição","F",59.8,14.4,2183,"home",8331,"2026-06-24T01:13:18.672Z"
"Row667",105,"B. Fernandes","M",61.9,56.8,1794,"home",8331,"2026-06-24T01:13:18.672Z"
"Row668",50,"N. Semedo","D",47.1,18.5,3407,"home",8331,"2026-06-24T01:13:18.672Z"
"Row669",109,"N. Mendes","D",56,85.1,3470,"home",8331,"2026-06-24T01:13:18.672Z"
"Row670",84,"R. Dias","D",36.1,37.6,845,"home",8331,"2026-06-24T01:13:18.672Z"
"Row671",71,"J. Neves","M",53.8,42.5,2247,"home",8331,"2026-06-24T01:13:18.672Z"
"Row672",53,"J. Cancelo","D",55.4,19.8,8331,"home",8331,"2026-06-24T01:13:18.672Z"
"Row673",85,"R. Veiga","D",38.7,68.4,1781,"home",8331,"2026-06-24T01:13:18.672Z"
"Row2280",44,"A. Khusanov","D",27.1,38.2,860,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2281",33,"O. Khamrobekov","M",46,40.9,55374,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2282",19,"S. Nasrullaev","D",47.3,84.2,55373,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2283",22,"K. Alizhonov","D",42.5,76,55372,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2284",23,"A. Mozgovoy","M",39.1,35,55375,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2285",5,"I. Sergeev","F",43.8,52.8,55382,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2286",2,"R. Jiyanov","M",38.5,3.8,55389,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2287",61,"A. Ganiev","M",49.8,27.2,58271,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2288",75,"B. Karimov","D",44.3,11.7,59413,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2289",44,"A. Nematov","G",11.5,51.6,55384,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2290",58,"E. Shomurodov","F",56.6,47.2,6643,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2291",71,"O. Shukurov","M",41.5,56.3,55629,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2292",59,"A. Abdullaev","M",37.7,20.9,55385,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2293",36,"A. Fayzullaev","M",48.4,72.1,6642,"away",8331,"2026-06-24T01:13:18.672Z"
"Row2294",79,"R. Ashurmatov","D",31.1,75.5,55387,"away",8331,"2026-06-24T01:13:18.672Z"
"Row642",10,"M. A. Hasheesh","D",17.8,73.2,16707,"home",8330,"2026-06-23T11:13:18.249Z"
"Row643",8,"A. Al-Azaizah","M",60.2,18.3,8821,"home",8330,"2026-06-23T11:13:18.249Z"
"Row644",3,"S. Obaid","D",50.1,87.6,16718,"home",8330,"2026-06-23T11:13:18.249Z"
"Row645",6,"Shararh","M",39.3,12.2,16715,"home",8330,"2026-06-23T11:13:18.249Z"
"Row646",29,"M. Tamari","F",66.2,34.5,2809,"home",8330,"2026-06-23T11:13:18.249Z"
"Row647",52,"Y. Al-Arab","D",26.1,50.3,16702,"home",8330,"2026-06-23T11:13:18.249Z"
"Row648",47,"Y. Abu Laila","G",8.9,47.2,16700,"home",8330,"2026-06-23T11:13:18.249Z"
"Row649",60,"A. Nasib","D",29.9,20.8,16701,"home",8330,"2026-06-23T11:13:18.249Z"
"Row650",78,"M. A. Taha","M",35.1,78.6,16710,"home",8330,"2026-06-23T11:13:18.249Z"
"Row651",9,"O. A. Fakhouri","F",47.7,44.8,14727,"home",8330,"2026-06-23T11:13:18.249Z"
"Row652",54,"H. A. M. Abudahab","D",25,74.4,55288,"home",8330,"2026-06-23T11:13:18.249Z"
"Row653",71,"N. Al-Rashdan","M",45.5,40.7,16711,"home",8330,"2026-06-23T11:13:18.249Z"
"Row654",56,"E. Haddad","M",41.4,14.2,55790,"home",8330,"2026-06-23T11:13:18.249Z"
"Row655",47,"M. Al-Mardi","M",50.1,73.5,16713,"home",8330,"2026-06-23T11:13:18.249Z"
"Row656",46,"A. Olwan","F",51.8,38.4,55283,"home",8330,"2026-06-23T11:13:18.249Z"
"Row657",49,"N. Al Rawabdeh","M",37.3,64.1,16705,"home",8330,"2026-06-23T11:13:18.249Z"
"Row2264",70,"I. Maza","F",72.4,53.2,2140,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2265",43,"L. Zidane","G",10.1,49.2,15394,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2266",13,"Z. Belaid","D",36.3,48,15046,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2267",113,"A. Mandi","D",42.7,29,1448,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2268",88,"F. Chaïbi","M",58.2,65.6,1351,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2269",15,"J. Hadjam","D",43.1,82.5,3202,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2270",114,"R. Bensebaini","D",37.1,64.8,2169,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2271",64,"R. Mahrez","M",71.6,20.8,8116,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2272",24,"A. H. Moussa","M",82.1,21.5,3368,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2273",31,"A. Gouiri","F",68.7,71.3,4540,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2274",28,"A. N. Benbouali","F",74.4,36.2,16901,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2275",58,"N. Bentaleb","M",50.9,45.8,1460,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2276",69,"R. Zerrouki","M",50.4,57.4,5260,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2277",95,"R. Aït-Nouri","D",58.1,86.7,861,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2278",68,"H. Boudaoui","M",50.8,41.4,1504,"away",8330,"2026-06-23T11:13:18.249Z"
"Row2279",98,"R. Belghali","M",60.9,13.8,2616,"away",8330,"2026-06-23T11:13:18.249Z"
"Row626",5,"L. Østigård","D",20.6,58.6,2590,"home",8329,"2026-06-23T08:13:20.094Z"
"Row627",6,"O. Bobb","M",64.4,27.1,3651,"home",8329,"2026-06-23T08:13:20.094Z"
"Row628",20,"A. Nusa","F",60.5,66.9,2897,"home",8329,"2026-06-23T08:13:20.094Z"
"Row629",18,"A. Schjelderup","M",53.8,81.2,2064,"home",8329,"2026-06-23T08:13:20.094Z"
"Row630",35,"E. Haaland","F",69.9,47.3,852,"home",8329,"2026-06-23T08:13:20.094Z"
"Row631",20,"P. Berg","M",51.5,70.2,3673,"home",8329,"2026-06-23T08:13:20.094Z"
