"row ID","event_id","sequence","reason","type","minute","away_score","home_score","assist","player","is_home","sequence (#1)","goal_type","player_id","added_time","player_in","player_out","player_in_id","player_out_id","length","card_type","decision","confirmed","is_manager","text","received_at","is_live"
"Row51_24",8337,23,,"goal",39,1,1,,"A. Hakimi",1,,"regular",4241,,,,,,,,,,,,"2026-06-25T06:10:24.431Z",
"Row51_25",8337,24,,"goal",10,1,0,,"Bono",0,,"ownGoal",7990,,,,,,,,,,,,"2026-06-25T06:10:24.431Z",
"Row50_1",8338,0,,"period",90,3,0,,,,,,,,,,,,,,,,,"FT","2026-06-25T06:10:20.388Z",0
"Row50_2",8338,1,,"substitution",90,,,,,1,,,,2,"F. Curtis","J. McGinn",3029,510,,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_3",8338,2,,"substitution",90,,,,,1,,,,2,"C. Adams","L. Shankland",1843,5774,,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_4",8338,3,,"injuryTime",90,,,,,,,,,,,,,,6,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_5",8338,4,,"card",89,,,,"R. Christie",1,,,3900,,,,,,,"yellow",,,,,"2026-06-25T06:10:20.388Z",
"Row50_6",8338,5,,"card",83,,,,"Fabinho",0,,,8156,,,,,,,"yellow",,,,,"2026-06-25T06:10:20.388Z",
"Row50_7",8338,6,,"substitution",82,,,,,0,,,,,"Endrick","Rayan",606,663,,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_8",8338,7,,"substitution",82,,,,,0,,,,,"A. Sandro","D. Santos",51,16392,,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_9",8338,8,,"substitution",81,,,,,1,,,,,"R. Christie","B. Doak",3900,4027,,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_10",8338,9,,"substitution",81,,,,,1,,,,,"T. Ralston","N. Patterson",3398,818,,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_11",8338,10,,"substitution",76,,,,,0,,,,,"Neymar","M. Cunha",215,4119,,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_12",8338,11,,"substitution",66,,,,,0,,,,,"G. Martinelli","L. Paquetá",452,1642,,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_13",8338,12,,"substitution",66,,,,,0,,,,,"Fabinho","Casemiro",8156,1793,,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_14",8338,13,,"card",63,,,,"Danilo",0,,,49,,,,,,,"yellow",,,,,"2026-06-25T06:10:20.388Z",
"Row50_15",8338,14,,"goal",60,3,0,"B. Guimarães","M. Cunha",0,,"regular",4119,,,,,,,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_16",8338,15,,"substitution",46,,,,,1,,,,,"K. Tierney","A. Robertson",3387,326,,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_17",8338,16,,"period",45,2,0,,,,,,,,,,,,,,,,,"HT","2026-06-25T06:10:20.388Z",0
"Row50_18",8338,17,,"goal",45,2,0,"B. Guimarães","Vinícius Jr.",0,,"regular",595,3,,,,,,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_19",8338,18,,"injuryTime",45,,,,,,,,,,,,,,6,,,,,,"2026-06-25T06:10:20.388Z",
"Row50_20",8338,19,,"varDecision",22,,,,"Vinícius Jr.",0,,,595,,,,,,,,"goalAwarded",0,,,"2026-06-25T06:10:20.388Z",
"Row50_21",8338,20,,"goal",7,1,0,"Rayan","Vinícius Jr.",0,,"regular",595,,,,,,,,,,,,"2026-06-25T06:10:20.388Z",
"Row49_1",8335,0,,"period",90,1,2,,,,,,,,,,,,,,,,,"FT","2026-06-25T03:10:23.875Z",0
"Row49_2",8335,1,,"injuryTime",90,,,,,,,,,,,,,,6,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_3",8335,2,,"card",87,,,,"L. Millar",0,,,6190,,,,,,,"yellow",,,,,"2026-06-25T03:10:23.875Z",
"Row49_4",8335,3,,"substitution",85,,,,,1,,,,,"C. Fassnacht","J. Manzambi",3204,1178,,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_5",8335,4,,"substitution",85,,,,,1,,,,,"C. Itten","B. Embolo",27743,2811,,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_6",8335,5,,"substitution",83,,,,,0,,,,,"J. Shaffelburg","R. Laryea",9296,9548,,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_7",8335,6,,"substitution",80,,,,,1,,,,,"D. Ndoye","R. Vargas",551,3803,,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_8",8335,7,,"goal",76,1,2,"N. Saliba","P. David",0,,"regular",3754,,,,,,,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_9",8335,8,,"substitution",75,,,,,0,,,,,"P. David","T. Buchanan",3754,1769,,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_10",8335,9,,"substitution",74,,,,,1,,,,,"M. Aebischer","D. Sow",1660,1550,,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_11",8335,10,,"substitution",74,,,,,1,,,,,"S. Widmer","L. Jaquez",1208,3119,,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_12",8335,11,,"substitution",58,,,,,0,,,,,"T. Oluwaseyi","C. Larin",1779,4164,,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_13",8335,12,,"substitution",58,,,,,0,,,,,"L. Millar","A. Ahmed",6190,8580,,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_14",8335,13,,"substitution",58,,,,,0,,,,,"S. Eustaquio","M. Choinière",1011,9202,,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_15",8335,14,,"goal",57,0,2,"B. Embolo","J. Manzambi",1,,"regular",1178,,,,,,,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_16",8335,15,,"goal",46,0,1,"J. Manzambi","R. Vargas",1,,"regular",3803,,,,,,,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_17",8335,16,,"period",45,0,0,,,,,,,,,,,,,,,,,"HT","2026-06-25T03:10:23.875Z",0
"Row49_18",8335,17,,"injuryTime",45,,,,,,,,,,,,,,4,,,,,,"2026-06-25T03:10:23.875Z",
"Row49_19",8335,18,,"card",32,,,,"G. Xhaka",1,,,348,,,,,,,"yellow",,,,,"2026-06-25T03:10:23.875Z",
"Row49_20",8335,19,,"card",32,,,,"C. Larin",0,,,4164,,,,,,,"yellow",,,,,"2026-06-25T03:10:23.875Z",
"Row48_1",8336,0,,"period",90,1,3,,,,,,,,,,,,,,,,,"FT","2026-06-25T03:10:19.267Z",0
"Row48_2",8336,1,,"injuryTime",90,,,,,,,,,,,,,,6,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_3",8336,2,,"substitution",82,,,,,1,,,,,"D. Burnić","K. Alajbegović",41783,3046,,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_4",8336,3,,"card",82,,,,"E. Mahmić",1,,,53958,,,,,,,"yellow",,,,,"2026-06-25T03:10:19.267Z",
"Row48_5",8336,4,,"goal",80,1,3,"D. Hadžikadunić","E. Mahmić",1,,"regular",53958,,,,,,,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_6",8336,5,,"substitution",79,,,,,0,,,,,"M. N. Almanai","A. Fathi",53914,53909,,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_7",8336,6,,"substitution",79,,,,,0,,,,,"A. Alaaeldin","E. Junior",53917,53911,,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_8",8336,7,,"card",78,,,,"A. Fathi",0,,,53909,,,,,,,"yellow",,,,,"2026-06-25T03:10:19.267Z",
"Row48_9",8336,8,,"substitution",72,,,,,0,,,,,"A. Ali","K. Boudiaf",53915,53916,,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_10",8336,9,,"substitution",64,,,,,1,,,,,"E. Mahmić","E. Džeko",53958,1343,,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_11",8336,10,,"substitution",64,,,,,1,,,,,"D. Hadžikadunić","N. Katić",29274,27586,,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_12",8336,11,,"substitution",55,,,,,0,,,,,"A. Al-Ganehi","H. A. Haydos",53927,53923,,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_13",8336,12,,"substitution",46,,,,,0,,,,,"A. Hatem","J. G. Abdulsallam",53926,53908,,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_14",8336,13,,"substitution",46,,,,,1,,,,,"B. Tahirović","I. Šunjić",26812,3604,,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_15",8336,14,,"substitution",46,,,,,1,,,,,"A. Memić","A. Malić",3222,2973,,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_16",8336,15,,"period",45,1,2,,,,,,,,,,,,,,,,,"HT","2026-06-25T03:10:19.267Z",0
"Row48_17",8336,16,,"injuryTime",45,,,,,,,,,,,,,,5,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_18",8336,17,,"goal",42,1,2,"E. Junior","H. A. Haydos",0,,"regular",53923,,,,,,,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_19",8336,18,,"goal",34,0,2,,"S. Al-Brake",1,,"ownGoal",53925,,,,,,,,,,,,"2026-06-25T03:10:19.267Z",
"Row48_20",8336,19,,"goal",29,0,1,"I. Bašić","K. Alajbegović",1,,"regular",3046,,,,,,,,,,,,"2026-06-25T03:10:19.267Z",
"Row47_1",8334,0,,"period",90,0,1,,,,,,,,,,,,,,,,,"FT","2026-06-24T10:10:18.743Z",0
"Row47_2",8334,1,,"card",90,,,,"J. Lerma",1,,,428,4,,,,,,"yellow",,,,,"2026-06-24T10:10:18.743Z",
"Row47_3",8334,2,,"card",90,,,,"C. Pickel",0,,,1295,3,,,,,,"yellow",,,,,"2026-06-24T10:10:18.743Z",
"Row47_4",8334,3,,"injuryTime",90,,,,,,,,,,,,,,6,,,,,,"2026-06-24T10:10:18.743Z",
"Row47_5",8334,4,,"substitution",82,,,,,0,,,,,"N. Mbuku","S. Moutoussamy",15420,11283,,,,,,,"2026-06-24T10:10:18.743Z",
"Row47_6",8334,5,,"substitution",77,,,,,1,,,,,"R. Ríos","J. Arias",3788,530,,,,,,,"2026-06-24T10:10:18.743Z",
"Row47_7",8334,6,,"goal",76,0,1,"J. Quintero","D. Muñoz",1,,"regular",426,,,,,,,,,,,,"2026-06-24T10:10:18.743Z",
"Row47_8",8334,7,,"substitution",72,,,,,0,,,,,"C. Pickel","E. Kayembe",1295,6695,,,,,,,"2026-06-24T10:10:18.743Z",
"Row47_9",8334,8,,"substitution",72,,,,,0,,,,,"Kayembe","A. Masuaku",4161,3903,,,,,,,"2026-06-24T10:10:18.743Z",
"Row47_10",8334,9,,"substitution",58,,,,,1,,,,,"J. Quintero","J. Rodríguez",16387,10128,,,,,,,"2026-06-24T10:10:18.743Z",
"Row47_11",8334,10,,"substitution",58,,,,,1,,,,,"J. Córdoba","L. J. Suárez ",16388,1221,,,,,,,"2026-06-24T10:10:18.743Z",
"Row47_12",8334,11,,"substitution",57,,,,,0,,,,,"S. Banza","C. Bakambu",15423,1588,,,,,,,"2026-06-24T10:10:18.743Z",
"Row47_13",8334,12,,"card",56,,,,"J. Lucumí",1,,,949,,,,,,,"yellow",,,,,"2026-06-24T10:10:18.743Z",
"Row47_14",8334,13,,"substitution",46,,,,,0,,,,,"N. Sadiki","N. Mukau",349,1453,,,,,,,"2026-06-24T10:10:18.743Z",
"Row47_15",8334,14,,"period",45,0,0,,,,,,,,,,,,,,,,,"HT","2026-06-24T10:10:18.743Z",0
"Row47_16",8334,15,,"injuryTime",45,,,,,,,,,,,,,,5,,,,,,"2026-06-24T10:10:18.743Z",
"Row47_17",8334,16,,"varDecision",6,,,,"D. Muñoz",1,,,426,,,,,,,,"goalNotAwarded",1,,,"2026-06-24T10:10:18.743Z",
"Row46_1",8333,0,,"period",90,1,0,,,,,,,,,,,,,,,,,"FT","2026-06-24T07:10:18.655Z",0
"Row46_2",8333,1,,"card",90,,,,"P. Sučić",0,,,1685,2,,,,,,"yellow",,,,,"2026-06-24T07:10:18.655Z",
"Row46_3",8333,2,,"substitution",90,,,,,1,,,,,"É. Davis","C. Blackman",16742,12373,,,,,,,"2026-06-24T07:10:18.655Z",
"Row46_4",8333,3,,"substitution",90,,,,,1,,,,,"T. Rodríguez","Y. Bárcenas",54044,10252,,,,,,,"2026-06-24T07:10:18.655Z",
"Row46_5",8333,4,,"injuryTime",90,,,,,,,,,,,,,,5,,,,,,"2026-06-24T07:10:18.655Z",
"Row46_6",8333,5,,"substitution",83,,,,,1,,,,,"A. Londoño","J. Fajardo",21220,16745,,,,,,,"2026-06-24T07:10:18.655Z",
"Row46_7",8333,6,,"substitution",81,,,,,0,,,,,"M. Pašalić","L. Modrić",1309,1993,,,,,,,"2026-06-24T07:10:18.655Z",
"Row46_8",8333,7,,"substitution",77,,,,,1,,,,,"C. Waterman","J. Ramos",16744,16748,,,,,,,"2026-06-24T07:10:18.655Z",
"Row46_9",8333,8,,"substitution",72,,,,,0,,,,,"P. Sučić","M. Kovačić",1685,4350,,,,,,,"2026-06-24T07:10:18.655Z",
"Row46_10",8333,9,,"substitution",72,,,,,0,,,,,"L. Sučić","M. Pašalić",1762,9568,,,,,,,"2026-06-24T07:10:18.655Z",
"Row46_11",8333,10,,"card",61,,,,"Y. Bárcenas",1,,,10252,,,,,,,"yellow",,,,,"2026-06-24T07:10:18.655Z",
"Row46_12",8333,11,,"goal",54,1,0,"J. Stanišić","A. Budimir",0,,"regular",2669,,,,,,,,,,,,"2026-06-24T07:10:18.655Z",
"Row46_13",8333,12,,"substitution",46,,,,,0,,,,,"A. Kramarić","J. Gvardiol",2387,846,,,,,,,"2026-06-24T07:10:18.655Z",
"Row46_14",8333,13,,"substitution",46,,,,,0,,,,,"A. Budimir","P. Musa",2669,9331,,,,,,,"2026-06-24T07:10:18.655Z",
"Row46_15",8333,14,,"period",45,0,0,,,,,,,,,,,,,,,,,"HT","2026-06-24T07:10:18.655Z",0
"Row46_16",8333,15,,"injuryTime",45,,,,,,,,,,,,,,3,,,,,,"2026-06-24T07:10:18.655Z",
"Row45_1",8332,0,,"period",90,0,0,,,,,,,,,,,,,,,,,"FT","2026-06-24T04:10:18.781Z",0
"Row45_2",8332,1,,"substitution",90,,,,,0,,,,5,"R. Baba","P. K. Adu",3268,3225,,,,,,,"2026-06-24T04:10:18.781Z",
"Row45_3",8332,2,,"injuryTime",90,,,,,,,,,,,,,,6,,,,,,"2026-06-24T04:10:18.781Z",
"Row45_4",8332,3,,"substitution",87,,,,,0,,,,,"K. P. Oppong","M. Senaya",1487,4008,,,,,,,"2026-06-24T04:10:18.781Z",
"Row45_5",8332,4,,"substitution",83,,,,,1,,,,,"M. Rashford","N. Madueke",750,450,,,,,,,"2026-06-24T04:10:18.781Z",
"Row45_6",8332,5,,"substitution",74,,,,,1,,,,,"E. Eze","E. Anderson",454,548,,,,,,,"2026-06-24T04:10:18.781Z",
"Row45_7",8332,6,,"substitution",73,,,,,1,,,,,"M. Rogers","J. Bellingham",511,592,,,,,,,"2026-06-24T04:10:18.781Z",
"Row45_8",8332,7,,"substitution",67,,,,,0,,,,,"P. K. Adu","J. Ayew",3225,6134,,,,,,,"2026-06-24T04:10:18.781Z",
"Row45_9",8332,8,,"substitution",66,,,,,0,,,,,"A. F. Issahaku","I. Williams",6131,4436,,,,,,,"2026-06-24T04:10:18.781Z",
"Row45_10",8332,9,,"substitution",66,,,,,1,,,,,"N. O’Reilly","D. Spence",847,735,,,,,,,"2026-06-24T04:10:18.781Z",
"Row45_11",8332,10,,"substitution",65,,,,,1,,,,,"B. Saka","A. Gordon",455,711,,,,,,,"2026-06-24T04:10:18.781Z",
"Row45_12",8332,11,,"card",60,,,,"I. Williams",0,,,4436,,,,,,,"yellow",,,,,"2026-06-24T04:10:18.781Z",
"Row45_13",8332,12,,"period",45,0,0,,,,,,,,,,,,,,,,,"HT","2026-06-24T04:10:18.781Z",0
"Row45_14",8332,13,,"injuryTime",45,,,,,,,,,,,,,,6,,,,,,"2026-06-24T04:10:18.781Z",
"Row45_15",8332,14,,"card",41,,,,"D. Rice",1,,,449,,,,,,,"yellow",,,,,"2026-06-24T04:10:18.781Z",
"Row44_1",8331,0,,"period",90,0,5,,,,,,,,,,,,,,,,,"FT","2026-06-24T01:13:19.487Z",0
"Row44_2",8331,1,,"substitution",90,,,,,0,,,,2,"S. Esanov","O. Shukurov",59374,55629,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_3",8331,2,,"substitution",90,,,,,0,,,,2,"R. Jiyanov","B. Karimov",55389,59413,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_4",8331,3,,"injuryTime",90,,,,,,,,,,,,,,5,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_5",8331,4,,"goal",87,0,5,,"R. Leão",1,"[ {
  ""gk"" : {
    ""x"" : 98.8,
    ""y"" : 49.5
  },
  ""gm"" : {
    ""x"" : 29.03,
    ""y"" : 49.33
  },
  ""pid"" : 1997,
  ""pos"" : {
    ""x"" : 85.9,
    ""y"" : 53.2
  },
  ""body"" : ""right-foot"",
  ""event"" : ""goal"",
  ""player"" : ""R. Leão""
} ]","regular",1997,,,,,,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_6",8331,5,,"substitution",83,,,,,1,,,,,"R. Leão","Vitinha",1997,2248,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_7",8331,6,,"substitution",76,,,,,1,,,,,"B. Silva","J. Neves",848,2247,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_8",8331,7,,"substitution",73,,,,,0,,,,,"I. Sergeev","A. Fayzullaev",55382,6642,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_9",8331,8,,"card",68,,,,"R. Veiga",1,,,1781,,,,,,,"yellow",,,,,"2026-06-24T01:13:19.487Z",
"Row44_10",8331,9,,"substitution",64,,,,,1,,,,,"F. Trincão","J. Félix",1219,7881,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_11",8331,10,,"goal",60,0,4,,"A. Nematov",1,"[ {
  ""gk"" : {
    ""x"" : 1,
    ""y"" : 53.6
  },
  ""gm"" : {
    ""x"" : 63.98,
    ""y"" : 87.33
  },
  ""pid"" : 55384,
  ""pos"" : {
    ""x"" : 98.9,
    ""y"" : 47
  },
  ""body"" : ""other"",
  ""event"" : ""goal"",
  ""player"" : ""A. Nematov""
} ]","ownGoal",55384,,,,,,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_12",8331,11,,"substitution",46,,,,,0,,,,,"A. Mozgovoy","O. Khamrobekov",55375,55374,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_13",8331,12,,"substitution",46,,,,,0,,,,,"K. Alizhonov","S. Nasrullaev",55372,55373,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_14",8331,13,,"substitution",46,,,,,1,,,,,"F. Conceição","P. Neto",2183,394,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_15",8331,14,,"substitution",46,,,,,1,,,,,"N. Semedo","J. Cancelo",3407,8331,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_16",8331,15,,"period",45,0,3,,,,,,,,,,,,,,,,,"HT","2026-06-24T01:13:19.487Z",0
"Row44_17",8331,16,,"injuryTime",45,,,,,,,,,,,,,,6,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_18",8331,17,,"goal",39,0,3,"B. Fernandes","C. Ronaldo",1,"[ {
  ""end"" : {
    ""x"" : 39.2,
    ""y"" : 68.7
  },
  ""pid"" : 1781,
  ""pos"" : {
    ""x"" : 26.9,
    ""y"" : 68.3
  },
  ""event"" : ""pass"",
  ""player"" : ""R. Veiga""
}, {
  ""end"" : {
    ""x"" : 46.3,
    ""y"" : 51.9
  },
  ""pid"" : 7881,
  ""pos"" : {
    ""x"" : 36.1,
    ""y"" : 68.5
  },
  ""event"" : ""pass"",
  ""player"" : ""J. Félix""
}, {
  ""end"" : {
    ""x"" : 90.2,
    ""y"" : 32.6
  },
  ""pid"" : 1794,
  ""pos"" : {
    ""x"" : 46.3,
    ""y"" : 51.9
  },
  ""event"" : ""ball-movement"",
  ""player"" : ""B. Fernandes""
}, {
  ""end"" : {
    ""x"" : 90.2,
    ""y"" : 32.6
  },
  ""pid"" : 1794,
  ""pos"" : {
    ""x"" : 68,
    ""y"" : 51.2
  },
  ""event"" : ""pass"",
  ""assist"" : true,
  ""player"" : ""B. Fernandes""
}, {
  ""gk"" : {
    ""x"" : 95.9,
    ""y"" : 41.9
  },
  ""gm"" : {
    ""x"" : 29.03,
    ""y"" : 96.83
  },
  ""pid"" : 7880,
  ""pos"" : {
    ""x"" : 90.2,
    ""y"" : 32.6
  },
  ""body"" : ""right-foot"",
  ""event"" : ""goal"",
  ""player"" : ""C. Ronaldo""
} ]","regular",7880,,,,,,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_19",8331,18,,"varDecision",30,,,,"A. Ganiev",0,,,58271,,,,,,,,"goalAwarded",0,,,"2026-06-24T01:13:19.487Z",
"Row44_20",8331,19,,"goal",17,0,2,,"N. Mendes",1,"[ {
  ""gk"" : {
    ""x"" : 99,
    ""y"" : 48.9
  },
  ""gm"" : {
    ""x"" : 34.41,
    ""y"" : 94.67
  },
  ""pid"" : 3470,
  ""pos"" : {
    ""x"" : 81.8,
    ""y"" : 47.2
  },
  ""body"" : ""left-foot"",
  ""event"" : ""goal"",
  ""player"" : ""N. Mendes""
} ]","regular",3470,,,,,,,,,,,,"2026-06-24T01:13:19.487Z",
"Row44_21",8331,20,,"card",14,,,,"O. Khamrobekov",0,,,55374,,,,,,,"yellow",,,,,"2026-06-24T01:13:19.487Z",
"Row44_22",8331,21,,"goal",6,0,1,"J. Cancelo","C. Ronaldo",1,"[ {
  ""end"" : {
    ""x"" : 28.7,
    ""y"" : 30.3
  },
  ""pid"" : 8331,
  ""pos"" : {
    ""x"" : 37,
    ""y"" : 13.5
  },
  ""event"" : ""pass"",
  ""player"" : ""J. Cancelo""
}, {
  ""end"" : {
    ""x"" : 31,
    ""y"" : 55.1
  },
  ""pid"" : 845,
  ""pos"" : {
    ""x"" : 28.7,
    ""y"" : 30.3
  },
  ""event"" : ""pass"",
  ""player"" : ""R. Dias""
}, {
  ""end"" : {
    ""x"" : 90.2,
    ""y"" : 9.4
  },
  ""pid"" : 2248,
  ""pos"" : {
    ""x"" : 37.3,
    ""y"" : 49.3
  },
  ""event"" : ""pass"",
  ""player"" : ""Vitinha""
}, {
  ""end"" : {
    ""x"" : 74.4,
    ""y"" : 20.7
  },
  ""pid"" : 394,
  ""pos"" : {
    ""x"" : 89.3,
    ""y"" : 11.1
  },
  ""event"" : ""pass"",
  ""player"" : ""P. Neto""
}, {
  ""end"" : {
    ""x"" : 92.3,
    ""y"" : 46.4
  },
  ""pid"" : 8331,
  ""pos"" : {
    ""x"" : 74.4,
    ""y"" : 20.7
  },
  ""event"" : ""ball-movement"",
  ""player"" : ""J. Cancelo""
}, {
  ""end"" : {
    ""x"" : 92.3,
    ""y"" : 46.4
  },
  ""pid"" : 8331,
  ""pos"" : {
    ""x"" : 91.3,
    ""y"" : 17.7
  },
  ""event"" : ""cross"",
  ""assist"" : true,
  ""player"" : ""J. Cancelo""
}, {
  ""gk"" : {
    ""x"" : 98.8,
    ""y"" : 48.4
  },
  ""gm"" : {
    ""x"" : 71.51,
    ""y"" : 88.33
  },
  ""pid"" : 7880,
  ""pos"" : {
    ""x"" : 92.3,
    ""y"" : 46.4
  },
  ""body"" : ""right-foot"",
  ""event"" : ""goal"",
  ""player"" : ""C. Ronaldo""
} ]","regular",7880,,,,,,,,,,,,"2026-06-24T01:13:19.487Z",
"Row43_1",8330,0,,"period",90,2,1,,,,,,,,,,,,,,,,,"Second half","2026-06-23T11:13:19.436Z",0
"Row43_2",8330,1,,"substitution",90,,,,,1,,,,1,"S. Obaid","H. A. M. Abudahab",16718,55288,,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_3",8330,2,,"substitution",90,,,,,1,,,,1,"Shararh","A. Olwan",16715,55283,,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_4",8330,3,,"injuryTime",90,,,,,,,,,,,,,,7,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_5",8330,4,,"substitution",85,,,,,1,,,,,"M. A. Hasheesh","M. A. Taha",16707,16710,,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_6",8330,5,,"substitution",85,,,,,1,,,,,"A. Al-Azaizah","M. Tamari",8821,2809,,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_7",8330,6,,"substitution",85,,,,,0,,,,,"J. Hadjam","R. Aït-Nouri",3202,861,,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_8",8330,7,,"substitution",85,,,,,0,,,,,"Z. Belaid","A. Gouiri",15046,4540,,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_9",8330,8,,"varDecision",84,,,,"A. Gouiri",0,,,4540,,,,,,,,"goalAwarded",1,,,"2026-06-23T11:13:19.436Z",
"Row43_10",8330,9,,"goal",82,2,1,,"A. Gouiri",0,,"regular",4540,,,,,,,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_11",8330,10,,"substitution",77,,,,,1,,,,,"O. A. Fakhouri","M. Al-Mardi",14727,16713,,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_12",8330,11,,"substitution",76,,,,,0,,,,,"A. H. Moussa","R. Mahrez",3368,8116,,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_13",8330,12,,"goal",69,1,1,"R. Mahrez","A. N. Benbouali",0,,"regular",16901,,,,,,,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_14",8330,13,,"card",64,,,,"H. A. M. Abudahab",1,,,55288,,,,,,,"yellow",,,,,"2026-06-23T11:13:19.436Z",
"Row43_15",8330,14,,"substitution",46,,,,,0,,,,,"A. N. Benbouali","H. Boudaoui",16901,1504,,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_16",8330,15,,"substitution",46,,,,,0,,,,,"N. Bentaleb","R. Zerrouki",1460,5260,,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_17",8330,16,,"period",45,0,1,,,,,,,,,,,,,,,,,"HT","2026-06-23T11:13:19.436Z",0
"Row43_18",8330,17,,"injuryTime",45,,,,,,,,,,,,,,5,,,,,,"2026-06-23T11:13:19.436Z",
"Row43_19",8330,18,,"card",44,,,,"R. Zerrouki",0,,,5260,,,,,,,"yellow",,,,,"2026-06-23T11:13:19.436Z",
"Row43_20",8330,19,,"goal",36,0,1,"M. Tamari","N. Al-Rashdan",1,,"regular",16711,,,,,,,,,,,,"2026-06-23T11:13:19.436Z",
"Row42_1",8329,0,,"period",90,2,3,,,,,,,,,,,,,,,,,"FT","2026-06-23T08:13:20.892Z",0
"Row42_2",8329,1,,"goal",90,2,3,"N. Jackson","I. Sarr",0,,"regular",1787,3,,,,,,,,,,,"2026-06-23T08:13:20.892Z",
"Row42_3",8329,2,,"injuryTime",90,,,,,,,,,,,,,,9,,,,,,"2026-06-23T08:13:20.892Z",
"Row42_4",8329,3,,"substitution",84,,,,,1,,,,,"L. Østigård","T. Heggem",2590,957,,,,,,,"2026-06-23T08:13:20.892Z",
"Row42_5",8329,4,,"substitution",84,,,,,1,,,,,"O. Bobb","A. Sørloth",3651,774,,,,,,,"2026-06-23T08:13:20.892Z",
"Row42_6",8329,5,,"substitution",72,,,,,0,,,,,"P. Sarr","K. Koulibaly",724,7992,,,,,,,"2026-06-23T08:13:20.892Z",
"Row42_7",8329,6,,"substitution",71,,,,,1,,,,,"A. Schjelderup","A. Nusa",2064,2897,,,,,,,"2026-06-23T08:13:20.892Z",
